Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
e300 halal,62,62,170,77.2,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/savoury-filled/sg-pain-saucisse-halal/,0,0,0.00,0,80,"[65,81,65,65,65,54,65,65,81,81,81,100]",1584551673,"Image pack, Reviews, Video"
croissant sucre,88,88,170,85.66,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/premium-viennoiserie/premium-croissant-abricot-droit/,0,0,0.00,0,5230000,"[54,65,65,100,54,54,42,65,65,65,54,65]",1584602627,"Instant answer, Knowledge panel, Reviews, Image, Video Carousel"
buns brioché,17,17,140,74.62,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/french-hotdog-bread/hamburger-bun-brioche/,0,0,0.00,0.31,6370000,"[52,67,43,52,67,67,52,43,52,81,100,81]",1583781968,"Image pack, Reviews, Image, Video Carousel"
cafe bun,22,22,140,79.27,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/hamburger-buns-gourmet/hamburger-bun-cafe/?__hstc=122384340.7744294b740e0787aea508c4a7020a77.1533686400131.1533686400132.1533686400133.1&__hssc=122384340.1.1533686400134&__hsfp=3733277192,0,0,0.00,0,450000000,"[65,53,82,53,65,53,82,65,100,100,82,82]",1585199134,"Knowledge panel, Image pack, Site links, Image, Video Carousel"
hamburger sans gluten,33,33,140,65.45,0.46,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/hamburger-buns-gourmet/hamburger-bun-sans-gluten/,0,0,0.00,1,3850000,"[65,65,82,65,82,53,65,65,82,100,100,53]",1583457976,"Image pack, Reviews, Image, Video Carousel"
boule italienne,13,13,140,66.53,0.15,https://www.lantmannen-unibake.com/fr-BX/Produits/Pains/Bagel/boule-italienne-100g/,1,0.43,0.00,0.98,2970000,"[43,52,52,52,43,67,100,52,52,81,52,52]",1584163941,"Image pack, Site links, Reviews, Video, Image, Shopping ads, Video Carousel"
bolleria,97,97,140,78.87,0.00,https://www.lantmannen-unibake.com/es-ES/,0,0,0.00,0,5140000,"[53,53,65,82,82,65,82,100,65,82,82,53]",1583705644,"Instant answer, Image pack, Reviews, Video, Image"
poids petit pain,36,36,140,73.44,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/petits-pains-rustiques/petit-pain-rustique-losange-multicereales/,0,0,0.00,0.7,18900000,"[52,67,52,67,43,52,52,67,52,67,52,100]",1584358204,"Image pack, Reviews, Featured snippet, Image, People also ask"
breakfast buffet,90,90,140,69.55,0.00,https://blog-global.lantmannen-unibake.com/5-ways-to-take-your-breakfast-buffet-to-the-next-level,0,0,0.00,0,483000000,"[41,65,65,65,82,100,100,65,100,100,100,82]",1585469647,"Image pack, Image"
baguette rustique,14,14,140,72.26,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/baguettes-rustiques/,0,0,0.00,0.01,512000,"[43,52,67,52,52,67,100,81,67,100,67,67]",1583487261,"Image pack, Site links, Reviews, Image, Video Carousel"
viennoiserie chocolat,63,63,140,81.35,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/viennoiserie/,0,0,0.00,0.05,17900000,"[42,54,35,42,65,54,65,54,100,65,54,65]",1584398455,"Image pack, Reviews, Image, Video Carousel"
ciabatta sandwich,78,78,140,77.76,0.00,https://www.lantmannen-unibake.com/en-US/eurobake/products/bread/sandwich-products/ciabatta-sandwich-3x7/,0,0,0.00,0.02,18200000,"[65,82,65,65,100,100,82,100,100,82,65,100]",1584770233,"Image pack, Image, Video Carousel"
8cm,77,77,140,72.19,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/piccolos--baguettes-blancs--larges/mini-piccolo-blanc-8cm/,0,0,0.00,0.02,145000000,"[65,65,65,65,82,100,82,100,65,100,82,82]",1583989534,"Image pack, Reviews"
pain francais,87,87,140,77.93,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/pain-hot-dog/pain-francais-hot-dog-avec-grand-trou/,0,0,0.00,0.04,49600000,"[43,33,43,43,43,67,67,81,81,67,81,100]",1585119676,"Local pack, Site links, Featured snippet, Image, Video Carousel"
baguette sandwich,25,25,140,85.08,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/sandwiches/sandwich-baguette-blanc/,0,0,0.00,0,81300000,"[43,52,33,52,81,100,100,81,81,67,81,81]",1585011806,"Image pack, Image, Video Carousel"
e160a halal,46,46,140,64.33,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/savoury-filled/sg-pain-saucisse-halal/,0,0,0.00,0,22800,"[65,65,65,65,100,82,65,82,82,65,82,82]",1584745330,Reviews
hot dog baguette,48,53,140,81.04,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/french-hotdog-bread/baguette-for-french-hot-dogs/,0,0,0.00,0,30700000,"[42,42,42,42,42,54,54,54,54,65,54,100]",1585577034,"Image pack, Image, Video Carousel"
croissant abricot,21,21,140,81.62,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/premium-viennoiserie/premium-croissant-abricot-droit/,0,0,0.00,0,290000,"[52,67,52,67,81,100,100,67,81,67,52,81]",1585123459,"Knowledge panel, Image pack, Image, Video Carousel"
blue cheese bacon,65,65,140,70.19,1.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Inspiration/Recipes/Blue-Cheese-Bacon-and-Fig-Marmalade-Heaven-Burger/,0,0,0.00,0.01,260000000,"[54,42,27,19,27,65,81,42,35,100,81,100]",1585396978,"Image pack, Image, Video Carousel"
croissant aux abricots,36,36,140,83.34,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/premium-viennoiserie/premium-croissant-abricot-droit/,0,0,0.00,0,454000,"[65,82,65,82,82,100,100,65,100,100,65,100]",1585184333,"Knowledge panel, Image, Video Carousel"
laatste nieuws belgie,62,62,140,72.96,0.00,https://www.lantmannen-unibake.com/nl-BE/,0,0,0.00,0.01,21500000,"[43,52,67,100,100,100,81,81,67,33,52,52]",1584871292,"Knowledge panel, Site links"
croissant sucré,74,74,140,74.66,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/premium-viennoiserie/premium-croissant-abricot-droit/,0,0,0.00,0,7480000,"[42,54,65,54,54,65,65,100,54,54,42,65]",1583211664,"Instant answer, Image pack, Reviews, Image, Video Carousel"
buns surgelé,23,23,140,80.91,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/Burger-Bun/hamburger-bun-nature/,0,0,0.00,0.64,60800,"[52,52,43,52,100,43,52,67,81,52,67,52]",1583594296,"Image pack, Reviews, Image, Video Carousel"
mini pain au chocolat,36,36,140,78,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/viennoiserie/sg-mini-pain-au-chocolat/,0,0,0.00,0.48,16300000,"[65,53,65,65,82,82,82,65,100,82,100,82]",1583654811,"Image pack, Reviews, Image, Video Carousel"
pain pistolet,60,60,110,67,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Pains/Bun/,0,0,0.00,0.04,12000000,"[100,82,100,100,100,100,82,100,100,82,100,100]",1583691137,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
булочки,38,38,110,65.67,0.00,https://www.lantmannen-unibake.com/ru-RU/Products/,0,0,0.00,0,11600000,"[53,53,53,65,41,53,82,100,65,82,65,65]",1584489931,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
roll dog,21,21,110,71.03,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/hotdog-rolls/brioche-hot-dog-roll/,0,0,0.00,0.13,697000000,"[100,44,44,44,23,18,13,8,10,13,13,13]",1584948204,"Image pack, Video, Image, Video Carousel"
mini mania,9,9,110,79.51,0.00,https://www.lantmannen-unibake.com/fr-FR/food-trends/mini-mania/,0,0,0.00,0.05,99,"[82,65,65,53,82,53,53,82,82,65,100,82]",1583883620,"Image pack, Site links, Reviews, Video, Video Carousel"
baguette pain complet,37,37,110,84.77,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/baguettes-rustiques/baguette-rustique-pain-complet/,0,0,0.00,0.38,23900000,"[53,53,53,82,65,65,82,65,100,65,53,100]",1584781470,"Image pack, Reviews, Image, Video Carousel, People also ask"
burger bun recipe,66,66,110,62.88,0.00,https://www.lantmannen-unibake.com/Products/Easy-to-Eat/Burger-Buns/,0,0,0.00,0,256000000,"[79,64,79,100,79,79,100,79,79,100,64,100]",1584619251,"Image pack, Reviews, Image, Video Carousel"
valnut,36,36,110,84.64,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/Bread/Loaf/valnutbread/,0,0,0.00,0,413000,"[64,79,100,79,79,100,100,79,79,79,100,100]",1584256440,"Knowledge panel, Image pack, Reviews, Video"
mini croissant sucré,58,58,110,76.63,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/premium-viennoiserie/premium-mini-croissant-multicereales/,0,0,0.00,0,2990000,"[82,53,82,65,100,53,41,53,53,82,65,82]",1583172589,"Image pack, Reviews, Image, Video Carousel"
triangle sandwich,97,97,110,75.98,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/Bread/Sandwich-Products/triangle-sandwich-grainy/,0,0,0.00,0.16,328000000,"[50,64,64,50,64,100,100,79,100,100,100,64]",1583544654,"Image pack, Site links, Reviews, Image, Video Carousel"
italian bread,69,69,110,59.32,0.00,https://www.lantmannen-unibake.com/Products/Bread/loaf/italienskt-brod/,0,0,0.00,0,770000000,"[64,50,64,79,50,79,100,100,100,79,79,79]",1583792129,"Knowledge panel, Reviews, Image, Video Carousel, People also ask"
pain hot dog acheter,73,73,110,77.19,0.28,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/pain-hot-dog/pain-francais-hot-dog-avec-grand-trou/,0,0,0.00,1,259000000,"[29,53,82,82,65,53,65,53,100,65,41,82]",1584433972,"Image pack, Reviews, Image, Video Carousel"
pain a toast,42,42,110,82.04,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Pains/pain-toast/pain-toast-premium-country/,0,0,0.00,0.95,38400000,"[6,6,10,7,10,10,7,10,13,15,100,15]",1584785244,"Knowledge panel, Image, Video Carousel"
décongeler une baguette,35,35,110,79.85,0.14,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/piccolos--baguettes-blancs--larges/baguette-blanche-26cm/,0,0,0.00,0.02,0,"[82,53,65,53,82,65,82,65,53,53,82,100]",1583288930,"Reviews, Video, Featured snippet, Image, People also ask"
baps burger,78,78,110,62.69,0.00,https://www.lantmannen-unibake.com/en-GB/Americana/products/,0,0,0.00,0.01,868000,"[41,53,53,53,53,65,65,100,100,100,100,82]",1584820908,"Knowledge panel, Image pack, Video, Image"
pain belge,60,60,110,72.65,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/premium-viennoiserie/premium-pain-au-chocolat-belge---noir/,0,0,0.00,0.01,51700000,"[41,65,53,53,41,53,100,82,65,82,100,65]",1583966573,"Image pack, Site links, Reviews, Image, Video Carousel"
pistolet salt,69,69,110,77.75,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/Bun/pistolet-cuit-sur-sol-blanc/,0,0,0.00,0.14,388000,"[0,100,44,36,6,3,1,1,1,1,1,1]",1584494083,"Image pack, Site links, Reviews, Video Carousel"
fricadelle halal,32,32,110,61.54,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/savoury-filled/sg-pain-saucisse-halal/,0,0,0.00,0,27000,"[53,65,53,82,65,53,100,65,82,82,65,82]",1584775913,"Reviews, Featured snippet, Image, Video Carousel"
donuts nature,23,23,110,81.96,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/donuts/,0,0,0.00,0.52,40900000,"[41,41,53,41,41,53,65,65,82,100,82,82]",1583421807,"Image pack, Reviews, Video, Image, Video Carousel"
décongeler baguette,39,39,110,84.24,0.04,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/piccolos--baguettes-blancs--larges/baguette-blanche-26cm/,0,0,0.00,0.04,107000,"[0,0,0,0,81,81,67,81,67,81,100,100]",1585036989,"Video, Featured snippet, Image, People also ask"
solros,70,70,110,83.98,0.00,https://www.lantmannen-unibake.com/sv-SE/Products/Brod/Portionsbrod/pezzo-solros-mork2/,0,0,0.00,0,1190000,"[79,100,100,79,64,64,79,79,64,50,50,50]",1584004757,"Image pack, Reviews, Video, Video Carousel"
pain au amande,95,95,110,81.38,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/viennoiserie/sg-croissant-amande-droit/,0,0,0.00,0.02,18700000,"[53,41,53,53,53,53,82,65,100,82,82,65]",1583890219,"Image pack, Reviews, Image, Video Carousel"
old amsterdam,37,37,110,53.57,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/savoury-filled/sg-roll-old-amsterdam/,0,0,0.00,0.07,500000000,"[64,64,50,79,64,50,79,79,79,79,100,100]",1584061650,"Local pack, Image pack, Reviews, Video Carousel"
almond croissant,36,36,110,67.85,0.00,https://www.lantmannen-unibake.com/en-GB/Schulstad-Bakery-Solutions/products/Sweet/Croissant-Filled/almond-croissant/,0,0,0.00,0.02,8640000,"[29,41,41,53,65,100,100,82,82,65,53,65]",1584969476,"Image pack, Image, Video Carousel"
e262i,57,57,110,71.68,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/hamburger-buns-gourmet/hamburger-bun-sans-gluten/,0,0,0.00,0,84,"[100,79,100,79,79,79,64,64,79,64,64,64]",1583791747,"Knowledge panel, Image pack, Reviews"
mini pain hamburger surgelé,53,53,110,76.31,0.67,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/Burger-Bun/mini-hamburger-bun-sesam/,0,0,0.00,0.99,702000,"[67,67,67,100,43,52,43,24,43,67,100,19]",1584162142,"Image pack, Site links, Reviews, Video, Image, AdWords top, Shopping ads"
le pain francais,89,89,110,74.76,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/pain-hot-dog/pain-francais-hot-dog-avec-grand-trou/,0,0,0.00,0.01,47400000,"[41,41,41,65,41,53,41,65,100,82,82,100]",1584404291,"Knowledge panel, Image pack, Reviews, Image, Video Carousel"
pain au saucisse,33,33,110,75.2,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/specialites-salees-de-pate-feuilletee/sg-pain-saucisse/,0,0,0.00,0.01,5490000,"[41,65,65,65,41,41,65,82,100,82,65,65]",1584302433,"Image pack, Reviews, Image, Video Carousel"
wienerbrød,86,86,110,71.45,0.00,https://www.lantmannen-unibake.com/nb-NO/Produkter/sweet-moments/wienerbakst/wienerbrod-med-vaniljekrem-89g/,0,0,0.00,0,702000,"[41,41,53,53,41,29,65,65,65,100,100,65]",1584025264,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
hot dog francais,26,26,110,91.47,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/pain-hot-dog/pain-francais-hot-dog-avec-grand-trou/,0,0,0.00,0.01,7530000,"[53,41,41,41,41,53,65,65,100,82,82,82]",1584414167,"Image pack, Reviews, Image, Video Carousel"
kraft burger,35,35,110,65.38,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/burger-buns/kraft-burger-with-sesame-5/,0,0,0.00,0.01,23300000,"[79,100,79,64,79,79,79,79,79,79,79,79]",1584627781,"Knowledge panel, Image pack, Site links, Reviews, Image"
colorant e160b,92,92,110,75.67,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/assortiments/assortiment-reception/,0,0,0.00,0,99,"[65,65,65,82,65,53,82,65,82,82,65,100]",1585043913,"Knowledge panel, Image pack"
like baguette,29,29,110,79.42,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Pains/piccolos--baguettes-blancs--larges/rustic-french--baguette-white-27cm/,0,0,0.00,0,138000000,"[100,100,100,64,79,50,50,64,100,100,64,64]",1584449926,"Image pack, Site links, Reviews, Image, Video Carousel"
saucisse luxembourgeoise,85,85,90,66.93,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/savoury-filled/pain-saucisse-veau-110g/,0,0,0.00,0.03,302000,"[14,14,14,14,100,29,14,14,14,14,14,14]",1584871186,"Image pack, Video, Featured snippet, Image"
kananmuna paino,71,71,90,43.05,0.00,https://www.lantmannen-unibake.com/fi-FI/tuotteet/helpot-ja-nopeat/riisipiirakat/v-kypsa-rukiinen-sulhaspiir-120x33g/?__hstc=122384340.07430159d50a3c91e72c280a7921bf0d.1536278400075.1536278400076.1536278400077.1&__hssc=122384340.1.1536278400078&__hsfp=2025384311,0,0,0.00,0,377000,"[14,29,43,0,100,0,0,0,0,0,0,0]",1584226910,"Image pack, Reviews"
greek bread,41,41,90,50.43,0.00,https://www.lantmannen-unibake.com/Products/Bread/loaf/grovt-grekiskt-brod/,0,0,0.00,0,332000000,"[25,25,25,50,25,75,25,25,25,50,100,25]",1584310247,"Image pack, Site links, Reviews, Image, Video Carousel, People also ask"
donut cookies,75,75,90,61.75,0.00,https://www.lantmannen-unibake.com/Products/pastry/donuts/cookie-lover-donut/,0,0,0.00,0,409000000,"[25,100,25,25,25,100,25,25,25,25,25,25]",1583450269,"Image pack, Site links, Reviews, Image, Video Carousel"
pan de galicia,24,24,90,41.4,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Pains/baguettes-rustiques/pan-galicia-media/,0,0,0.00,0,35700000,"[29,14,0,100,0,0,0,14,57,14,0,0]",1583952435,"Local pack, Image pack, Reviews, Image, Video Carousel"
sbs 65,67,67,90,63.61,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/Pastry/Donut/winter-caramel-donut-65-g/,0,0,0.00,0.19,103000000,"[0,75,25,100,25,25,100,25,25,50,0,50]",1583195200,"Image pack, Site links, Reviews"
best hot dog bun recipe,67,67,90,58.75,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/hotdog-rolls/brioche-hodari-kiilto/,0,0,0.00,0,72600000,"[100,100,100,0,0,100,0,100,0,0,0,0]",1583151335,"Image pack, Reviews, Video, Image, Video Carousel"
grany hot,98,98,90,87.53,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Inspiration/Recipes/True-Granny/,0,0,0.00,0,102000000,"[14,14,43,14,14,14,14,67,100,14,67,100]",1583568780,"Image pack, Reviews, Video, Image, Video Carousel"
grove rundstykker oppskrift,59,59,90,43.38,0.00,https://www.lantmannen-unibake.com/nb-NO/hatting/vare-produkter/bread/porsjonsbrod/grove-rundstykker/,0,0,0.00,0,456000,"[0,0,14,0,100,0,0,29,0,29,0,14]",1583436700,"Image pack, Reviews, Video, Image"
viking catalogue,53,53,90,54.61,0.92,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/autres-specialites-de-pain/viking-thinbread/,0,0,0.00,0.26,10200000,"[100,100,100,100,100,100,100,100,100,100,100,100]",1583170407,"Image pack, Site links, Reviews, AdWords top"
gluten free ciabatta,21,21,90,58.85,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/Bread/Sandwich-Products/gluten-free-ciabatta-bread/,0,0,0.00,0,25400000,"[100,0,0,0,0,44,0,11,0,11,0,0]",1584319239,"Image pack, Reviews, Image, Video Carousel"
jolie brillance,56,56,90,75.82,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/hamburger-buns-gourmet/hamburger-bun-brioche-110mm/,0,0,0.00,0,3850000,"[100,0,0,0,0,0,25,0,0,0,0,0]",1584702063,"Image pack, Reviews, Video"
mini fourré au chocolat,85,85,90,82.09,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/viennoiserie/sg-mini-pain-au-chocolat/,0,0,0.00,0.82,1140000,"[11,11,22,22,33,78,56,11,11,11,100,11]",1583687030,"Image pack, Reviews, Image, Video Carousel"
download image bank,75,75,90,71.72,0.00,https://www.lantmannen-unibake.com/about-us/newsandmedia/Image-bank/,0,0,0.00,0,3480000000,"[0,0,0,0,0,0,0,0,0,0,50,100]",1584333449,"Image pack, Site links"
new bun,50,50,90,91.53,0.00,https://www.lantmannen-unibake.com/en-US/eurobake/products/bread/burger/gluten-free-seeded-hamburger-bun-iw/,0,0,0.00,0.24,528000000,"[100,29,14,14,29,14,43,14,29,14,14,14]",1585413794,"Image pack, Video, Image"
pain bagnat origine,35,35,90,79.39,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/Bagel/pain-bagnat-gris/,0,0,0.00,0,19300,"[1,1,1,1,2,1,100,2,1,2,6,6]",1585490855,"Knowledge panel, Image pack, Site links, Image"
cheese croissant,82,82,90,59.03,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/savoury-filled/sg-cheese-croissant/,0,0,0.00,0,62500000,"[25,25,25,25,100,25,50,100,25,25,25,25]",1583508193,"Image pack, Reviews, Image, Video Carousel"
adapt and evolve,12,12,90,73.25,0.00,https://www.lantmannen-unibake.com/fr-FR/News/News-2/,1,0.43,0.00,0,66800000,"[11,11,11,11,0,11,11,0,11,0,0,100]",1584160914,"Image pack, Reviews, Video, Video Carousel"
french bun food,48,48,90,79.03,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/french-hotdog-bread/,0,0,0.00,0,645000000,"[0,100,0,0,50,50,0,0,0,0,0,0]",1584863867,"Image pack, Video, Image"
viking cuisson,27,27,90,70.72,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/autres-specialites-de-pain/viking-thinbread/,0,0,0.00,0,483000,"[0,33,0,100,100,33,33,67,0,33,33,33]",1584324531,"Image pack, Site links, Reviews, Image, Video Carousel"
croissant de almendras,12,12,90,72.87,0.00,https://www.lantmannen-unibake.com/es-ES/Productos/dulces/croissants-y-bolleria-sin-relleno/croissant-recto-almendras-95g/,1,0.43,0.00,0,1980000,"[0,50,100,50,50,50,50,0,50,50,50,50]",1584180163,"Image pack, Reviews, Image, Video Carousel, FAQ"
all butter croissant,8,8,90,62.81,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/Pastry/Croissant-Plain/all-butter-croissant/,2,0.87,0.00,0,40500000,"[0,50,100,0,50,50,0,50,50,0,0,0]",1584158159,"Image pack, Reviews, Image, Video Carousel"
all butter croissant,7,7,90,62.81,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/Pastry/Croissant-Plain/all-butter-croissant-straight-85g/,3,1.31,0.00,0,40500000,"[0,50,100,0,50,50,0,50,50,0,0,0]",1584158159,"Image pack, Reviews, Image, Video Carousel"
sugar coated donuts,81,81,90,60.75,0.00,https://www.lantmannen-unibake.com/Products/pastry/donuts/donut-sugar/,0,0,0.00,0,0,"[100,0,0,75,0,25,0,0,0,25,0,25]",1583306592,"Image pack, Site links, Reviews, Image, Video Carousel, People also ask"
anuga exhibitors,41,41,90,58.67,0.00,https://blog-global.lantmannen-unibake.com/meet-us-at-anuga-hall-3.2-aisle-c51/59,0,0,0.00,0,45900,"[14,0,0,14,71,100,14,14,14,57,100,14]",1584223339,"Site links, Video, FAQ"
muesli bread,14,14,90,55.34,0.00,https://www.lantmannen-unibake.com/en-US/eurobake/products/bread/artisan-loaf/swiss-muesli-loaf/,0,0,0.00,0.27,32200000,"[20,20,100,20,80,20,100,100,20,20,20,60]",1584435996,"Image pack, Reviews, Image, Video Carousel"
croissant apricot,3,3,90,67.1,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/Pastry/Croissant-Filled/apricot-croissant-95g/,8,3.49,0.00,0,3740000,"[33,0,0,0,0,33,0,33,0,100,0,0]",1584472286,"Image pack, Reviews, Video, Image"
hamburguesas wikipedia,71,71,90,72.93,0.00,https://www.lantmannen-unibake.com/es-ES/,0,0,0.00,0,80,"[0,0,0,0,0,0,0,0,100,100,0,0]",1584345542,"Image pack, Site links"
dk pastry and food,51,51,90,84.09,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/,0,0,0.00,0,14200000,"[0,0,0,0,0,0,0,100,82,6,18,6]",1584517056,"Knowledge panel, Image pack, Reviews, Video, Video Carousel, FAQ"
banana split halloween,98,98,90,80.22,0.00,https://www.lantmannen-unibake.com/fi-FI/tuotteet/makeat/munkit-ja-donitsit/sbs-banana-split--donitsi-36x75g/,0,0,0.00,0,13000000,"[0,0,0,0,0,0,0,0,100,100,0,0]",1584842849,"Image pack, Site links, Video, Image"
perfect burger bun,37,37,90,64.78,0.00,https://www.lantmannen-unibake.com/Products/Easy-to-Eat/Burger-Buns/,0,0,0.00,0,83100000,"[0,33,0,33,33,33,33,100,33,33,0,100]",1585220682,"Image pack, Video, Image, Video Carousel"
pain sans gluten luxembourg,20,20,90,64.39,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/Bun/petit-pain-blanc-sans-gluten/,0,0,0.00,0,65,"[0,22,22,100,0,0,0,0,11,11,11,11]",1585001018,"Local pack, Image pack, Video, Image"
как выпекать круассаны,32,32,90,56.99,0.00,https://www.lantmannen-unibake.com/ru-RU/Products/pastry/croissiant-filled/croissiant-schulstad/,0,0,0.00,0,85200,"[0,0,100,0,0,0,0,0,0,0,0,0]",1584371461,"Image pack, Reviews, Image, Video Carousel"
atmosphere com shop,93,93,90,73.29,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Solutions/Convenience-store/,0,0,0.00,0.17,914000000,"[0,0,0,6,0,12,6,6,6,6,100,6]",1583745184,"Local pack, Image pack, Site links, Reviews"
butter croissant calories,77,77,90,68.58,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/Pastry/Croissant-Plain/butter-croissant/,0,0,0.00,0,4020000,"[29,43,14,14,14,100,14,14,14,29,29,14]",1583357178,"Image pack, Reviews, Image"
boulangerie belgique mouscron,48,48,90,74.55,0.00,https://www.lantmannen-unibake.com/fr-BX/,0,0,0.00,0.02,74,"[100,67,33,33,33,33,33,33,67,33,33,33]",1583339890,"Local pack, Image pack, Site links, Reviews, Video Carousel"
hotel workspace,54,54,90,60.43,0.00,https://blog-global.lantmannen-unibake.com/hotel-trends-the-future-hotel-will-focus-on-workspace-and-good-food,0,0,0.00,0,69300000,"[0,0,0,0,0,0,0,0,100,60,0,0]",1583607925,"Local pack, Image pack, Site links, Reviews"
how long to cook frozen croissants,57,57,90,47.74,0.00,https://www.lantmannen-unibake.com/en-GB/Schulstad-Bakery-Solutions/Solutions/Unibake-Academy/UK-Baking-Guide/,0,0,0.00,0,23000000,"[0,11,0,22,11,0,0,100,0,0,0,0]",1583391878,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
brc supplier,61,61,90,44.48,0.00,https://www.lantmannen-unibake.com/Supplier_portal/,0,0,0.00,0,6910000,"[0,0,0,0,0,0,0,11,100,11,33,0]",1584519660,"Local pack, Image pack"
poppy seeds in french,14,14,90,81.16,0.00,https://www.lantmannen-unibake.com/Products/Bread/loaf/french-poppy-seeds-bread/,0,0,0.00,0,32600000,"[22,13,22,100,13,34,13,13,13,34,13,53]",1583578868,"Instant answer, Image pack, Reviews, Video, Image, Video Carousel"
