Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
sunday caramel,28,28,480,84.6,0.00,http://www.coupdepates.fr/produit/sunday-coulis-caramel-beurre-sale-30059,0,0,0.00,0.02,50600000,"[44,55,55,55,67,100,67,44,55,44,44,55]",1585432683,"Image pack, Image, Video Carousel, FAQ"
coup de bol,46,46,480,87.24,5.53,https://www.coupdepates.fr/produit/le-bol-d-hubert-822892,0,0,0.00,0.13,17000000,"[9,9,11,11,46,100,21,21,17,14,14,11]",1585479568,"Image pack, Video, AdWords top"
fondant au caramel,84,0,480,82.42,0.00,http://www.coupdepates.fr/produit/coeur-fondant-caramel-beurre-sale-822928,0,0,0.00,0.01,22700000,"[100,81,66,81,54,54,66,66,100,81,66,81]",1585530664,"Knowledge panel, Image pack, Image, Video Carousel"
pate a gauffe,94,94,480,89.58,0.30,https://www.coupdepates.fr/produit/gaufre-bruxelloise-25083,0,0,0.00,0.01,2070000,"[100,81,66,66,44,44,54,54,100,100,100,100]",1585047809,"Site links, Image, Video Carousel"
bao recette,95,0,480,82.74,0.00,https://www.coupdepates.fr/recette/le-pain-bao-en-version-cocktail-3788,0,0,0.00,0,417000,"[82,67,54,100,67,44,54,54,54,67,44,82]",1585537322,"Image pack, Image, Video Carousel"
choux praliné,66,66,480,75.71,0.00,https://www.coupdepates.fr/produit/chou-craquelin-sensation-praline-828854,0,0,0.00,0,2830000,"[44,67,44,36,30,30,30,44,67,82,100,55]",1585310478,"Image pack, Video, Image, Video Carousel"
mini patisserie,86,86,480,81.54,0.17,https://www.coupdepates.fr/liste-produits,0,0,0.00,0.71,26300000,"[54,54,54,54,54,54,54,67,82,82,100,82]",1585461616,"Image pack, Site links, Image, Video Carousel"
crevette panée,40,40,480,84.79,0.00,https://www.coupdepates.fr/produit/crevette-panee-panko-834562,0,0,0.00,0,1150000,"[44,36,54,100,67,67,82,82,82,82,82,54]",1585408312,"Image pack, Image, Video Carousel"
mini tartelette citron,31,31,480,85.2,0.00,https://www.coupdepates.fr/produit/mini-tartelette-citron-meringuee-o-33-833360,0,0,0.00,0.26,349000,"[39,48,32,39,39,26,39,39,59,48,100,48]",1585335509,"Image pack, Image, Video Carousel"
pat a pain orleans,35,35,480,88.45,0.00,https://www.coupdepates.fr/,0,0,0.00,0,4330000,"[66,54,66,81,66,66,81,66,81,81,100,100]",1585317696,"Knowledge panel, Image pack, Site links, Video"
tarte fine abricot,34,41,480,90.17,0.00,https://www.coupdepates.fr/produit/tarte-fine-abricot-cuite-o-130-27238,0,0,0.00,0.01,238000,"[3,4,4,14,53,100,68,17,6,5,3,3]",1585540730,"Image pack, Image, Video Carousel"
mini cookies,23,23,480,79.71,0.14,http://www.coupdepates.fr/produit/mini-cookies-cuits-assortis-o-60-25052,0,0,0.00,0.98,4290000000,"[36,44,36,44,44,44,44,44,67,67,100,55]",1585227760,"Image pack, Image, Video Carousel"
verre bodega,96,96,480,76.66,0.28,https://www.coupdepates.fr/produit/verre-bodega-tiramisu-27714,0,0,0.00,1,353000,"[54,66,81,66,81,100,100,81,66,81,81,81]",1585162612,Image pack
pain sandwich,16,16,480,75.75,0.00,https://www.coupdepates.fr/produit/pain-sandwich-so-lin-822794,2,0.03,0.00,0.88,128000000,"[66,66,66,81,81,81,100,66,81,81,100,100]",1585310317,"Knowledge panel, Image, Video Carousel"
pate tortilla,60,63,480,85.88,0.00,https://www.coupdepates.fr/produit/mini-cone-tortilla-a-garnir-22121,0,0,0.00,0.29,3260000,"[54,81,81,100,100,100,100,100,100,100,100,100]",1585573545,"Image pack, Image, Video Carousel"
bonne maman confiture,51,35,480,79.87,0.83,https://www.coupdepates.fr/actualite/croissant-a-la-confiture-bonne-maman-et-si-vous-retombiez-en-enfance,0,0,0.00,0.99,1200000,"[67,67,54,82,67,67,67,82,82,100,67,67]",1585548120,"Image pack, Site links, Video, Image, AdWords top, Shopping ads, Video Carousel"
vacherin framboise,92,94,480,86.58,0.00,http://www.coupdepates.fr/produit/vacherin-mangue-passion-framboise-821449,0,0,0.00,0.02,157000,"[20,30,25,25,45,68,55,30,20,25,100,25]",1585540751,"Image pack, Image, Video Carousel"
panini fromage,36,36,480,85.56,0.00,https://www.coupdepates.fr/produit/panini-jambon-fromage-premarque-26757,0,0,0.00,0.02,1190000,"[66,66,66,66,54,81,81,81,100,81,81,100]",1585353646,"Image pack, Image, Video Carousel"
dome au chocolat,58,58,480,82.73,0.00,https://www.coupdepates.fr/produit/dome-chocolat-mandarine-27544,0,0,0.00,0.01,3120000,"[37,37,37,30,20,20,30,25,45,68,100,37]",1585443784,"Image pack, Video, Image, Video Carousel"
brioche individuelle,39,39,480,87.75,0.00,https://www.coupdepates.fr/produit/brioche-individuelle-fourree-au-nutella-826173,0,0,0.00,0.03,735000,"[54,54,44,44,36,36,36,67,67,82,100,100]",1585429428,"Image pack, Image, Video Carousel"
pain pavot,50,52,480,91.55,0.00,https://www.coupdepates.fr/produit/pain-sandwich-solene-sesame-pavot-29058,0,0,0.00,0,928000,"[9,100,13,11,9,11,9,11,11,13,11,11]",1585540933,"Featured snippet, Image, Video Carousel"
feuilleté à la viande,97,97,480,89.46,0.00,https://www.coupdepates.fr/produit/feuillete-viande-26306,0,0,0.00,0.01,8200000,"[54,54,54,100,44,36,54,54,82,100,100,82]",1585350037,"Image pack, Image, Video Carousel"
pate genoise,91,91,480,86.66,0.00,https://www.coupdepates.fr/produit/feuille-de-genoise-nature-27886,0,0,0.00,0.03,372000,"[37,37,45,37,30,20,20,25,37,37,100,37]",1585433023,"Image pack, Site links, Image, Video Carousel"
café opéra,30,30,480,74.78,0.92,https://www.coupdepates.fr/produit/1-2-cadre-opera-chocolat-cafe-27510,0,0,0.00,0.01,59500000,"[55,55,67,44,55,44,36,55,67,100,30,67]",1585445477,"Local pack, Image pack, Image"
pate a wrap,81,81,480,79.2,0.25,https://www.coupdepates.fr/produit/canapain-wrap-s-22227,0,0,0.00,0.05,3970000,"[67,82,54,67,82,100,82,67,54,54,54,67]",1585411366,"Image pack, Image, Video Carousel"
monsieur poulet,61,42,480,79.87,0.00,https://www.coupdepates.fr/produit/croque-monsieur-poulet-traiteur-22386,0,0,0.00,0.01,10700000,"[66,81,81,81,81,100,66,66,81,81,100,81]",1585587587,"Knowledge panel, Image pack, Site links, Image, Video Carousel"
goji twitter,55,55,480,76.5,0.00,http://www.coupdepates.fr/produit/cake-aux-graines-et-aux-baies-de-goji-837288,0,0,0.00,0,11400000,"[15,24,24,54,44,67,82,100,82,82,100,100]",1585327773,"Tweet, Video Carousel"
pain précuit,70,70,480,79.51,0.25,https://www.coupdepates.fr/produit/petit-pain-d-hubert-precuit-29624,0,0,0.00,0.98,353000,"[54,66,66,81,54,66,81,81,100,81,100,100]",1585461848,"Image pack, Featured snippet, Image, AdWords bottom, Shopping ads, Video Carousel"
saint honoré individuel,26,26,390,78.5,0.00,https://www.coupdepates.fr/produit/saint-honore-individuel-o-80-834596,0,0,0.00,0,2050000,"[36,44,29,44,29,24,44,54,82,82,82,100]",1584464337,"Image pack, Reviews, Image, Video Carousel"
sucette au chocolat,79,79,390,86.22,0.36,http://www.coupdepates.fr/produit/trio-de-sucettes-de-chocolat-fourrees-27543,0,0,0.00,0.96,4030000,"[44,44,44,30,30,24,36,44,67,82,100,55]",1585425507,"Image pack, Image, Video Carousel"
pain faluche,44,44,390,80.71,0.00,https://www.coupdepates.fr/produit/faluche-carree-826190,0,0,0.00,0.02,21100,"[26,32,26,26,32,100,59,39,32,32,26,32]",1585090191,"Knowledge panel, Image, Video Carousel"
cuisson flan,43,43,390,85.92,0.00,https://www.coupdepates.fr/produit/flan-le-tourier-cuit-o-270-27323,0,0,0.00,0,3720000,"[81,100,67,81,67,54,67,81,100,100,67,81]",1584502255,"Site links, Reviews, Image, Video Carousel, People also ask"
crepe fleur d oranger,52,52,390,83.24,0.00,https://www.coupdepates.fr/produit/crepe-fine-nature-saveur-fleur-d-oranger-o-270-pliee-en-deux-25513,0,0,0.00,0,205000,"[100,54,36,44,24,36,36,54,67,54,44,82]",1584792081,"Image pack, Image, Video Carousel"
petit feuilleté,67,67,390,84.39,0.00,https://www.coupdepates.fr/produit/petits-fours-feuilletes-selection-26033,0,0,0.00,0.01,7180000,"[11,13,16,30,16,16,13,16,25,30,100,30]",1585454318,"Image pack, Site links, Video, Image, Video Carousel"
boule de pain,42,42,390,82.46,0.00,https://www.coupdepates.fr/produit/mini-pain-boule-campagne-cocktail-o-45-26018,0,0,0.00,0.01,14100000,"[54,54,54,66,54,66,66,81,100,81,100,81]",1585389698,"Knowledge panel, Local pack, Image, Video Carousel"
brioche pralines,88,88,390,87.33,0.00,https://www.coupdepates.fr/produit/brioche-mousseline-aux-pralines-cuite-834612,0,0,0.00,0.04,335000,"[66,66,54,54,44,44,44,66,81,100,100,100]",1585487045,"Image pack, Image, Video Carousel"
mini bagels,71,71,390,85.5,0.00,http://www.coupdepates.fr/produit/mini-bagels-garnis-26199,0,0,0.00,0.83,12900000,"[30,36,36,44,36,44,30,44,44,55,100,36]",1585505270,"Image pack, Site links, Image, Video Carousel"
pate escargot,88,88,390,77.57,0.00,http://www.coupdepates.fr/produit/coquilles-croustillantes-d-escargots-828950,0,0,0.00,0.1,508000,"[29,36,36,44,36,44,54,54,54,67,67,100]",1584583452,"Image pack, Reviews, Image, Video Carousel"
muffin chocolat noisette,69,69,390,86.68,0.00,http://www.coupdepates.fr/produit/muffin-tulipe-bicolore-fourre-chocolat-noisette-834588,0,0,0.00,0.06,379000,"[66,81,54,66,44,36,44,66,81,100,66,66]",1585263598,"Image pack, Image, Video Carousel"
opera cafe,54,54,390,79.98,0.66,https://www.coupdepates.fr/produit/1-2-cadre-opera-chocolat-cafe-27510,0,0,0.00,0.01,282000000,"[100,67,81,81,67,81,67,81,100,100,81,81]",1585368073,"Local pack, Image pack, Image, Video Carousel"
feuilleté sucré,63,63,390,87.38,0.00,https://www.coupdepates.fr/produit/disque-feuillete-sucre-non-pique-a-garnir-o-130-834579,0,0,0.00,0.01,8780000,"[66,54,54,66,54,54,44,54,66,66,100,66]",1585256485,"Image pack, Video, Image, Video Carousel"
fraise à bois,37,37,390,88,0.22,https://www.coupdepates.fr/produit/1-2-cadre-fraise-des-bois-27487,0,0,0.00,1,22100000,"[67,67,67,67,44,67,81,81,81,100,100,100]",1585476265,"Image pack, Image, Shopping ads, Video Carousel"
chouquette sucre,33,33,390,84.67,0.00,http://www.coupdepates.fr/produit/chouquette-sucre-pepites-chocolat-25050,0,0,0.00,0.01,180000,"[100,67,54,44,36,36,36,44,54,54,67,67]",1584597560,"Image pack, Reviews, Image, Video Carousel"
pain au lin,50,50,390,82.13,0.00,https://www.coupdepates.fr/produit/petit-pain-so-lin-826086,0,0,0.00,0.01,122000000,"[67,81,67,67,67,67,81,81,100,81,54,67]",1584515144,"Image pack, Reviews, Image, Video Carousel"
panini jambon,48,48,390,83.48,0.00,http://www.coupdepates.fr/produit/mini-sandwich-panini-jambon-sec-mozzarella-834623,0,0,0.00,0,510000,"[67,81,67,67,81,81,81,81,81,81,81,100]",1584778688,"Image pack, Reviews, Image, Video Carousel"
burger noir,19,19,390,79.98,0.00,https://www.coupdepates.fr/produit/burger-noir-pretranche-o-110-826088,1,0.01,0.00,0.04,19900000,"[29,36,36,36,36,44,44,54,100,67,54,67]",1585458238,"Image pack, Image, Video Carousel"
patte ours,67,67,390,82.94,0.00,http://www.coupdepates.fr/produit/patte-d-ours-prepoussee-fourree-creme-patissiere-826158,0,0,0.00,0.73,1790000,"[44,54,44,54,67,81,81,100,100,100,100,81]",1584449111,"Knowledge panel, Image pack, Reviews, Image, Video Carousel"
poids croissant,88,88,390,77.34,0.00,https://www.coupdepates.fr/produit/croissant-beurre-fin-70-g-25119,0,0,0.00,0,20400000,"[66,81,66,81,66,66,66,66,66,66,54,100]",1584889476,"Featured snippet, Video Carousel, People also ask, FAQ"
garnir,52,52,390,90.76,0.00,https://www.coupdepates.fr/produit/eclair-a-garnir-28201,0,0,0.00,0.05,2920000,"[66,66,66,66,54,44,44,100,100,100,81,81]",1585202526,"Instant answer, Knowledge panel, Image pack, Site links, Video, Image, Video Carousel"
double cheeseburger,45,45,390,76.08,0.88,https://www.coupdepates.fr/produit/mini-double-cheeseburger-26041,0,0,0.00,0.02,79800000,"[36,44,36,54,44,54,67,54,100,82,54,67]",1585328329,"Image pack, Video, Image, Video Carousel"
viennoiserie liste,62,62,390,76.32,0.51,https://www.coupdepates.fr/liste-produits,0,0,0.00,0.01,819000,"[100,100,81,66,54,54,54,54,66,44,66,81]",1584465359,"Site links, Reviews, Featured snippet, Image, Video Carousel"
viennoiserie en anglais,20,20,390,90.04,0.00,https://www.coupdepates.fr/produit/petit-muffin-anglais-tranche-832336,1,0.01,0.00,0,378000,"[67,81,81,81,81,81,81,81,100,81,67,100]",1585382608,"Instant answer, Image pack, Video, Image"
commande festive fr,37,37,390,68.81,0.00,https://www.coupdepates.fr/,0,0,0.00,0.02,8110000,"[0,0,0,0,0,0,0,0,0,0,100,0]",1585253306,
miroir framboise,33,33,390,84.5,0.00,https://www.coupdepates.fr/produit/palet-miroir-chocolat-framboise-838177,0,0,0.00,0.03,592000,"[44,44,44,44,36,36,36,36,44,55,100,36]",1584500886,"Image pack, Reviews, Image, Video Carousel"
produit breton,98,98,390,63.9,0.17,https://www.coupdepates.fr/produit/tarte-tatin-sur-sable-breton-o-220-822884,0,0,0.00,1,18000000,"[44,54,54,54,54,66,81,66,81,100,100,66]",1585141261,"Image pack, Site links, Featured snippet, Shopping ads"
mini bouchées,49,49,390,86.96,0.00,https://www.coupdepates.fr/produit/mini-bouchees-salees-facon-paris-brest-22226,0,0,0.00,0.51,5990000,"[11,11,14,11,7,7,11,11,21,25,100,21]",1585024432,"Image pack, Site links, Image, Video Carousel"
pate carre,35,35,390,84.34,0.00,https://www.coupdepates.fr/produit/mini-fond-carre-cuit-26953,0,0,0.00,0.49,617000,"[44,44,36,36,24,29,44,54,82,100,82,100]",1585177203,"Image pack, Site links, Video, Image, Video Carousel"
pate carre,34,34,390,84.34,0.00,http://www.coupdepates.fr/produit/pain-nordique-surprise-carre-26193,0,0,0.00,0.49,617000,"[44,44,36,36,24,29,44,54,82,100,82,100]",1585177203,"Image pack, Site links, Video, Image, Video Carousel"
pate a beignet de crevette,39,39,390,85.89,0.00,https://www.coupdepates.fr/produit/beignet-de-crevette-26126,0,0,0.00,0,126000,"[100,44,44,100,81,36,44,81,81,54,81,81]",1584893460,"Image, Video Carousel"
gaufre surgelé,74,74,390,75.28,4.85,https://www.coupdepates.fr/,0,0,0.00,1,651000,"[54,67,67,81,67,67,100,81,100,81,81,100]",1585170062,"Image pack, Featured snippet, Image, Shopping ads, Video Carousel"
coup carré,52,52,390,93.17,0.00,https://www.coupdepates.fr/produit/pain-sandwich-carre-29126,0,0,0.00,0,35300000,"[44,44,35,35,54,100,100,100,100,81,100,100]",1585115979,"Image pack, Site links, Video Carousel"
pate a milka,43,43,390,81.77,0.17,https://www.coupdepates.fr/produit/tartelette-chocolat-milka-o-100-27002,0,0,0.00,0.88,557000,"[100,55,20,16,13,13,11,13,30,20,13,30]",1584990016,"Image pack, Featured snippet, Image, Video Carousel"
boulangerie corbas,71,71,390,86.06,0.00,https://www.coupdepates.fr/,0,0,0.00,0,84,"[81,54,67,67,67,81,81,81,67,81,100,67]",1584677675,"Local pack, Image pack, Reviews"
mini mousse,33,33,390,83.15,0.00,https://www.coupdepates.fr/produit/mini-mousse-au-chocolat-22280,0,0,0.00,0.97,110000000,"[44,54,54,66,54,66,66,54,66,81,100,81]",1584986513,"Knowledge panel, Image pack, Image, Video Carousel"
paton pizza,28,28,390,67.56,0.45,https://www.coupdepates.fr/produit/paton-a-pizza-260-g-833361,0,0,0.00,0.14,315000,"[67,67,81,100,81,100,100,81,81,81,81,100]",1585519879,"Knowledge panel, Image pack, Image, Video Carousel"
mini crepe,26,26,390,86.5,0.19,https://www.coupdepates.fr/produit/mini-crepe-sucree-o-100-25385,0,0,0.00,1,83600000,"[67,36,24,30,24,24,30,36,55,67,67,100]",1584615943,"Image pack, Reviews, Image, Video Carousel"
muffin caramel beurre salé,65,65,390,81.45,0.00,http://www.coupdepates.fr/produit/mini-muffin-tulipe-excellence-fourre-caramel-beurre-sale-832339,0,0,0.00,0.01,403000,"[81,100,67,67,67,54,67,67,81,81,81,81]",1584710263,"Image pack, Reviews, Image, Video Carousel"
pates n pizza,68,68,390,89.18,2.77,https://www.coupdepates.fr/produit/plaque-de-pate-a-pizza-prepoussee-26075,0,0,0.00,0,37500000,"[36,54,67,13,13,24,10,29,54,100,82,100]",1585155465,"Knowledge panel, Video, Image"
financier nutella,30,30,390,88.28,0.00,http://www.coupdepates.fr/produit/financier-fourre-au-nutella-826176,0,0,0.00,0,804000,"[81,100,81,81,67,54,54,67,81,100,100,81]",1584479558,"Image pack, Reviews, Image, Video Carousel"
arancini au four,93,93,390,76.97,0.00,https://www.coupdepates.fr/produit/arancini-aux-cepres-831312,0,0,0.00,0,1870000,"[54,81,66,100,66,36,44,54,66,66,66,81]",1585508607,"Image pack, Image, Video Carousel"
o 240,13,13,390,80.32,0.00,https://www.coupdepates.fr/produit/crepe-sucree-o-240-25517,0,0,0.00,0.01,2980000000,"[67,81,67,54,81,81,67,81,81,67,81,100]",1584655006,"Knowledge panel, Image pack, Reviews"
pizza 4,43,43,390,81.71,0.96,https://www.coupdepates.fr/produit/tarti-pizza-4-fromages-26845,0,0,0.00,0.03,1590000000,"[67,82,100,82,100,100,100,82,100,82,100,100]",1585339317,"Local pack, Image pack, Image, Video Carousel"
bavarois aux fruits rouges,77,77,390,84.48,0.00,https://www.coupdepates.fr/produit/bavarois-individuel-fruits-rouges-o-70-27778,0,0,0.00,0,311000,"[81,66,66,54,54,66,66,44,66,66,100,44]",1585249334,"Image pack, Image, Video Carousel"
soufflé glacé au grand marnier,35,35,390,84.21,0.00,http://www.coupdepates.fr/produit/souffle-glace-grand-marnier-individuel-30037,0,0,0.00,0,34400,"[24,30,24,36,44,36,44,30,44,55,100,55]",1584770436,"Image pack, Reviews, Image, Video Carousel"
patte d ours viennoiserie,44,44,390,78.76,0.00,http://www.coupdepates.fr/produit/patte-d-ours-prepoussee-fourree-creme-patissiere-826158,0,0,0.00,0.01,10600,"[66,66,54,54,44,54,66,81,100,100,54,81]",1584856931,"Image pack, Video, Image"
aumonieres,71,71,390,89.39,0.00,https://www.coupdepates.fr/produit/fripons-en-aumonieres-26286,0,0,0.00,0.01,90,"[39,39,26,32,21,32,32,32,39,39,100,48]",1584648010,"Knowledge panel, Reviews, Image, Video Carousel"
baguette pizza,37,37,390,84.74,0.00,https://www.coupdepates.fr/produit/baguette-garnie-facon-pizza-26377,0,0,0.00,0.03,52200000,"[67,81,81,81,67,67,67,81,100,81,67,100]",1585350208,"Local pack, Image pack, Image, Video Carousel"
gateau 3 chocolat feuillantine,42,42,390,82.54,0.00,https://www.coupdepates.fr/produit/entremets-3-chocolats-o-175-22124,0,0,0.00,0.01,101000,"[0,36,44,54,29,36,44,54,82,100,100,44]",1584917886,"Image pack, Image, Video Carousel"
coque macaron,75,75,390,83.54,0.00,https://www.coupdepates.fr/produit/coque-de-gros-macaron-vanille-o-75-27223,0,0,0.00,0.83,565000,"[44,44,36,36,30,30,30,30,55,82,100,44]",1585418304,"Image pack, Image, Video Carousel"
graine d épeautre,76,76,390,79.51,0.15,https://www.coupdepates.fr/produit/baguette-solene-aux-graines-d-epeautre-832356,0,0,0.00,1,510000,"[54,66,54,54,44,54,81,81,81,100,81,100]",1584468090,"Site links, Reviews, Featured snippet, Image, Shopping ads, People also ask"
coulis mangue passion,88,92,390,79.22,0.19,https://www.coupdepates.fr/produit/1-2-cadre-mangue-passion-27513,0,0,0.00,0.97,218000,"[32,39,32,32,26,32,32,26,39,48,100,39]",1585526392,"Image pack, Image, Video Carousel"
ballotin de chocolat,41,41,390,66.94,0.53,http://www.coupdepates.fr/produit/ballotin-de-chocolats-n-2-838207,0,0,0.00,1,499000,"[13,16,20,11,9,9,9,16,30,63,100,20]",1585440772,"Image pack, Site links, Video"
jallon,1,1,390,84.51,0.00,https://www.coupdepates.fr/,183,3.25,0.00,0.01,282000,"[81,81,81,81,81,81,54,100,100,100,67,100]",1584658716,"Local pack, Image pack, Site links, Reviews, Video, FAQ"
tartelette amandine,62,62,390,84.98,0.00,https://www.coupdepates.fr/produit/tartelette-amandine-o-100-27158,0,0,0.00,0,126000,"[66,81,54,81,54,44,54,66,81,81,66,100]",1584838825,"Image pack, Image, Video Carousel"
coeur chocolat,59,59,390,78.41,0.70,http://www.coupdepates.fr/produit/coeur-chocolat-lait-fourre-framboise-831302,0,0,0.00,1,31000000,"[100,44,66,54,44,54,54,54,81,81,100,100]",1585195137,"Knowledge panel, Image pack, Image, Video Carousel"
mille feuille salé,42,42,390,88.53,0.00,https://www.coupdepates.fr/produit/millefeuille-renverse-caramel-beurre-sale-826098,0,0,0.00,0,5580000,"[36,30,36,36,36,36,36,36,55,67,100,44]",1585349948,"Image pack, Video, Image, Video Carousel"
coulis caramel,37,37,390,81.04,0.00,http://www.coupdepates.fr/produit/sunday-coulis-caramel-beurre-sale-30059,0,0,0.00,0.94,5300000,"[66,81,66,81,54,54,66,66,81,81,100,66]",1584925467,"Image pack, Image, Video Carousel"
produit patisserie,88,88,390,76.8,0.15,https://www.coupdepates.fr/,0,0,0.00,1,11100000,"[66,66,54,54,44,36,44,54,81,100,100,66]",1585223904,"Image pack, Site links, Video Carousel"
entremets 3 chocolats,32,32,390,83.4,0.00,https://www.coupdepates.fr/produit/entremets-3-chocolats-o-175-22124,0,0,0.00,0.03,5210000,"[54,54,54,44,36,29,36,54,82,82,100,44]",1585299774,"Image pack, Image, Video Carousel"
macaron noisette,67,67,390,85.91,0.00,https://www.coupdepates.fr/produit/macaron-noisette-n-2-838236,0,0,0.00,0.06,406000,"[26,32,26,26,17,21,21,26,39,72,100,32]",1584777619,"Image pack, Image, Video Carousel"
box nomade,24,24,390,83.19,0.21,https://www.coupdepates.fr/produit/les-nomade-box-penne-saumon-28377,0,0,0.00,1,5520000,"[81,81,81,81,81,100,100,100,100,81,81,81]",1585454597,"Image pack, Site links, Shopping ads, Video Carousel, FAQ"
produit anglais,24,24,320,82.56,0.17,https://www.coupdepates.fr/produit/petit-muffin-anglais-tranche-832336,0,0,0.00,0.13,179000000,"[81,100,67,54,44,44,54,100,81,100,81,100]",1585076348,"Image pack, Site links, Video, Featured snippet, FAQ"
3 fromages,77,77,320,82.58,0.00,https://www.coupdepates.fr/produit/pizza-sandwich-nomade-3-fromages-26984,0,0,0.00,0.08,14600000,"[54,81,54,67,81,100,81,54,81,54,67,54]",1584875073,"Knowledge panel, Site links, Tweet, Image, Video Carousel"
pancake nutella,50,50,320,78.14,0.00,https://www.coupdepates.fr/produit/pancake-fourre-au-nutella-o-100-838231,0,0,0.00,0,12200000,"[67,67,67,81,54,44,67,67,81,100,54,100]",1585462055,"Image pack, Video, Image, Video Carousel"
mini navette,30,0,320,82.82,0.00,https://www.coupdepates.fr/produit/mini-navette-cuite-sesame-26081,0,0,0.00,0.63,14900000,"[16,24,30,30,36,30,24,36,36,44,100,44]",1585537312,"Image pack, Image, Video Carousel"
aumoniere pomme,35,35,320,89.68,0.00,https://www.coupdepates.fr/produit/aumoniere-pomme-caramel-beurre-sale-27485,0,0,0.00,0.01,22600,"[66,54,54,54,29,15,24,54,81,81,100,81]",1584954094,"Image pack, Image, Video Carousel"
boulanger colomier,40,40,320,90.24,0.00,https://www.coupdepates.fr/,0,0,0.00,0.02,85,"[44,44,44,44,54,66,44,54,54,81,100,54]",1585295010,"Knowledge panel, Image pack, Site links, Video"
crevette panko,59,59,320,76.28,1.97,https://www.coupdepates.fr/produit/crevette-panee-panko-834562,0,0,0.00,0.08,65600,"[35,44,44,54,54,81,100,67,67,67,81,67]",1585289687,"Image pack, Image, Video Carousel"
panini jambon fromage,32,32,320,80.28,0.00,https://www.coupdepates.fr/produit/panini-jambon-fromage-premarque-26757,0,0,0.00,0.01,271000,"[54,54,54,67,54,81,81,67,81,67,67,100]",1585119775,"Image pack, Image, Video Carousel"
mini pomme,50,50,320,85.34,0.00,http://www.coupdepates.fr/produit/mini-jalousie-pomme-822799,0,0,0.00,0.98,31900000,"[24,24,24,19,29,29,66,100,100,81,66,54]",1585375317,"Image pack, Image, Shopping ads"
beignet de pates,39,39,320,83.94,0.00,http://www.coupdepates.fr/produit/mini-beignet-sucre-citron-22276,0,0,0.00,0,346000,"[82,82,82,82,82,82,100,82,100,100,82,100]",1584651437,"Image pack, Reviews, Image, Video Carousel"
meringue au citron,86,86,320,80.37,0.00,https://www.coupdepates.fr/produit/tartelette-stick-citron-meringue-826100,0,0,0.00,0,7020000,"[44,54,54,66,36,29,36,36,36,54,100,54]",1584815079,"Image, Video Carousel"
fournisseur patisserie,28,28,320,64.86,1.08,https://www.coupdepates.fr/,0,0,0.00,0.46,400000,"[67,82,67,82,44,54,44,82,100,100,100,82]",1584669644,"Local pack, Site links, Reviews, AdWords bottom"
petit four salé pate feuilletée,29,29,320,87.98,0.00,https://www.coupdepates.fr/produit/petits-fours-feuilletes-selection-26033,0,0,0.00,0.02,5270000,"[13,13,13,13,16,11,11,8,20,25,100,20]",1584882038,"Image pack, Site links, Image, Video Carousel"
bocaux pates,43,43,320,80.78,0.21,https://www.coupdepates.fr/produit/les-bocaux-d-hubert-colin-aux-legumes-826136,0,0,0.00,1,321000,"[67,54,44,44,35,44,81,67,100,100,81,81]",1585515598,"Image pack, Site links, Image, Video Carousel"
glace fruit rouge,54,54,320,82.02,0.00,https://www.coupdepates.fr/produit/flute-glacee-fruits-rouges-831247,0,0,0.00,0.89,7260000,"[11,17,17,32,88,100,48,17,14,11,32,11]",1584651472,"Image pack, Reviews, Image, Video Carousel"
pates aux fromages,90,90,320,86.39,0.00,https://www.coupdepates.fr/produit/tarti-pizza-4-fromages-26845,0,0,0.00,0.03,32200000,"[67,82,67,82,67,54,100,100,100,100,82,82]",1585252422,"Video, Image, Video Carousel"
sole four,93,93,320,84.13,0.17,https://www.coupdepates.fr/produit/baguette-precuite-sur-four-a-sole-220-g-29139,0,0,0.00,0.94,484000000,"[82,100,67,67,67,67,100,82,67,100,100,82]",1584558341,"Image pack, Reviews, Image, Video Carousel, People also ask"
omelette pates,77,77,320,81.94,0.00,http://www.coupdepates.fr/produit/omelette-norvegienne-individuelle-22394,0,0,0.00,0,442000,"[82,100,82,100,82,67,67,82,100,82,67,100]",1584860508,"Image pack, Image, Video Carousel"
meringue citron,78,78,320,85.73,0.00,https://www.coupdepates.fr/produit/tartelette-stick-citron-meringue-826100,0,0,0.00,0,4800000,"[44,44,44,54,36,36,29,36,44,54,100,54]",1585116041,"Image pack, Image, Video Carousel"
foie gras figue,53,53,320,84.37,0.00,https://www.coupdepates.fr/produit/briochain-bloc-de-foie-gras-figue-822477,0,0,0.00,0.06,478000,"[2,3,3,2,3,4,5,11,11,16,100,9]",1585260096,"Image pack, Image, Video Carousel"
boulanger semecourt,31,31,320,76.15,0.00,https://www.coupdepates.fr/,0,0,0.00,0,61,"[36,36,29,36,36,44,44,44,54,66,100,66]",1584896469,"Image pack, Site links, FAQ"
religieuse café,84,84,320,86.59,0.00,https://www.coupdepates.fr/produit/religieuse-gourmande-cafe-27195,0,0,0.00,0.01,8610000,"[36,54,44,44,44,36,44,54,66,100,81,100]",1584799639,"Image pack, Image, Video Carousel"
