Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
croissant congelé,76,76,210,78.17,0.55,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/eclat-du-terroir/croissant-beurre-fin-pret-cuire,0,0,0.00,1,89800,"[44,44,44,36,36,28,36,54,67,67,54,100]",1584745451,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
horaires paris rouen,79,79,210,86.13,0.06,https://www.transgourmet.fr/,0,0,0.00,0.03,83,"[65,65,81,81,100,81,81,100,81,81,35,42]",1585259164,"Image pack, Site links, FAQ"
chocolatier brive,84,84,210,77.76,0.00,https://www.transgourmet.fr/,0,0,0.00,0.03,400000,"[24,29,54,24,24,13,19,15,36,36,100,24]",1584979310,"Local pack, Image pack, Site links, Video Carousel, FAQ"
terminal de cuisson,2,2,210,79.22,0.00,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/boulangerie-patisserie/terminaux-de-cuisson,27,0.09,0.00,0.07,3110000,"[81,81,81,81,81,54,65,100,100,81,81,100]",1585028440,"Knowledge panel, Site links, Video"
rumsteak calories,85,85,210,77.83,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/catalogue-premium-web.pdf,0,0,0.00,0,122000,"[65,100,100,100,81,65,81,81,65,65,54,100]",1585115984,"Knowledge panel, Image pack, Featured snippet, Image"
grossiste alimentaire marseille,44,44,210,67.74,0.50,https://www.transgourmet.fr/,0,0,0.00,0.24,164000,"[53,53,100,81,44,66,34,66,66,53,44,53]",1584777452,"Local pack, Image pack, Reviews, Video"
produit sans sucre,58,58,210,69.73,0.21,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/produits-sans,0,0,0.00,1,95900000,"[81,100,81,100,65,81,100,100,81,81,65,100]",1584957853,"Image pack, Site links, Video, Featured snippet, AdWords bottom"
prix inscription paris brest paris 2019,81,81,210,71.05,0.00,https://www.transgourmet.fr/,0,0,0.00,0,26900000,"[0,0,0,0,0,0,100,7,1,1,1,1]",1585252745,"Image pack, Site links, Featured snippet, Video Carousel, FAQ"
glacage miroire,79,79,210,79.94,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/ancel/glacage-miroir-noir-chaud,0,0,0.00,0.41,678000,"[44,35,35,23,23,19,15,35,54,54,100,29]",1584808194,"Image pack, Video, Image, Video Carousel"
rewe allemagne,55,55,210,79.31,0.29,https://cstatic.transgourmet.fr/pdf/COMMUNIQUE_COOP_03_NOV_2010.pdf,0,0,0.00,0.02,80,"[28,53,53,100,66,100,100,53,44,66,100,66]",1585393624,"Local pack, Image pack, Site links, Video Carousel"
sauce moutarde vin blanc,54,54,210,83.49,0.00,https://www.transgourmet.fr/printpdf/1619,0,0,0.00,0,2280000,"[66,100,53,34,28,34,34,53,66,81,100,66]",1584490411,"Reviews, Image, Video Carousel"
mini bruschetta,17,17,210,77.03,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/harrys/pain-pour-mini-bruschetta,0,0,0.00,0.03,14600000,"[54,54,54,65,65,81,100,65,100,81,100,81]",1585123112,"Image pack, Image, Video Carousel"
tiramisu livraison,31,31,210,67.96,0.80,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/debic/appareil-pour-tiramisu,0,0,0.00,0.36,1790000,"[35,44,44,100,54,29,35,35,29,35,35,54]",1584637188,"Local pack, Image pack, Reviews, Video"
coloriage de paques à imprimer,93,93,210,83.25,0.00,https://www.transgourmet.fr/,0,0,0.00,0,93,"[9,30,100,2,1,1,1,1,1,1,1,2]",1585366093,"Image pack, Site links, Video"
pomme de terre en lamelle au four,63,63,210,86.25,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/lunor/pomme-de-terre-en-lamelle-cuite-sous-vide-sachet,0,0,0.00,0,54900,"[44,53,66,66,44,44,53,53,81,81,100,81]",1585477732,"Image pack, Image, Video Carousel"
traduction gap,70,70,210,88.14,0.00,https://www.transgourmet.fr/,0,0,0.00,0,65,"[81,100,81,81,65,65,65,81,81,100,81,100]",1585133950,"Instant answer, Image pack, Site links"
kebab surgelé,29,29,210,82.09,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/france-kebab/lamelles-de-kebab-volaille-roties-halal-sachet,0,0,0.00,0.52,181000,"[66,66,53,66,53,66,66,66,81,81,66,100]",1584986412,"Image pack, Video, Image, Video Carousel"
transgourmet coulommiers,1,1,210,79.59,12.85,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-coulommiers,168,0.58,2158.00,0.1,82,"[44,34,53,53,66,100,66,66,81,66,81,81]",1584623868,"Knowledge panel, Image pack, Reviews, Video Carousel, FAQ"
achat boulangerie,94,94,210,69.35,0.80,https://www.transgourmet.fr/,0,0,0.00,0.41,19100000,"[81,66,66,81,66,100,81,66,44,44,53,53]",1585004425,"Image pack, Site links, Video, FAQ"
bruschetta pain,68,68,210,83.94,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/harrys/pain-pour-mini-bruschetta,0,0,0.00,0.15,2550000,"[35,100,81,81,65,100,100,81,100,81,81,81]",1585079957,"Image pack, Site links, Image, Video Carousel"
lait stérilisé uht,96,96,170,79.12,0.87,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/alsace-lait/creme-anglaise-sterilise-uht,0,0,0.00,0.39,52300,"[43,81,100,81,52,52,81,81,81,81,67,100]",1585337482,"Knowledge panel, Site links, Featured snippet, Image, Video Carousel, People also ask"
logiciel équilibre alimentaire,47,47,170,65.63,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/e-quilibre,0,0,0.00,0.01,708000,"[29,100,19,44,12,5,5,8,12,29,24,29]",1585285798,Image pack
qr code piece spécial,62,62,170,86.24,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_hotellerie.pdf,0,0,0.00,0,51400000,"[42,65,65,65,54,100,81,35,54,27,65,54]",1584629002,"Image pack, Reviews, Video"
point chaud boulangerie,27,27,170,75.26,0.51,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/boulangerie-patisserie/terminaux-de-cuisson,0,0,0.00,0.08,3350000,"[67,67,100,81,52,52,67,81,67,81,81,100]",1583544638,"Local pack, Image pack, Reviews, Video Carousel"
amora mayonnaise,22,22,170,82.85,0.23,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/amora/mayonnaise,0,0,0.00,0.91,69,"[35,35,42,54,65,81,81,81,65,65,81,100]",1584712998,"Image pack, Reviews, Video, Video Carousel"
beurre de tourage leclerc,38,38,170,81.25,0.58,https://cstatic.transgourmet.fr/pdf/Liste-exception-produits-club-du-labo.pdf,0,0,0.00,0.84,1870,"[29,23,35,29,10,10,35,67,29,44,44,100]",1585479758,"Image pack, Video, Image, Shopping ads"
amelie darvas,64,64,170,86.31,0.00,https://www.transgourmet.fr/actualites-et-evenements/actualites/reussir-ses-fetes-restauration-hors-foyer,0,0,0.00,0,20200,"[19,24,12,12,15,24,8,15,24,66,100,24]",1584828141,"Knowledge panel, Site links, Image, Video Carousel"
epluche pomme leclerc,46,46,170,88.25,0.38,https://cstatic.transgourmet.fr/pdf/Liste-exception-produits-club-du-labo.pdf,0,0,0.00,0.99,87,"[34,44,34,28,22,9,28,100,100,81,100,66]",1585071052,"Image pack, Site links, Video, Image, Video Carousel"
patisserie meaux,94,94,170,90.15,0.00,https://www.transgourmet.fr/,0,0,0.00,0.03,92,"[35,54,81,42,54,42,100,81,54,81,35,65]",1583938435,"Local pack, Image pack, Site links, Reviews, Video, Video Carousel"
cristaline eau de source,39,39,170,89.25,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/cristaline/eau-de-source-cristaline-au-jus-de-fruits-fraise,0,0,0.00,0.85,73900,"[81,100,81,67,100,81,52,43,81,67,100,43]",1584730906,"Knowledge panel, Site links, Reviews, Shopping ads, Video Carousel"
salade de pate au poulet,96,96,170,85.85,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/la-belle-henriette/salade-de-pates-au-poulet-sauce-caesar,0,0,0.00,0,29700000,"[10,15,23,29,35,100,100,54,23,15,10,10]",1583878040,"Image pack, Reviews, Image, Video Carousel"
plerin restaurant,86,86,170,75.27,0.00,https://www.transgourmet.fr/,0,0,0.00,0,96,"[35,54,54,65,81,81,81,100,65,81,42,42]",1583885249,"Local pack, Image pack, Site links, Reviews"
boulangerie saint martin de crau,51,51,170,84.27,0.00,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-mediterranee,0,0,0.00,0,77,"[54,65,81,65,65,81,81,54,81,54,65,100]",1585303204,"Local pack, Image pack, FAQ"
cadencier de commande,33,33,170,63.34,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/commande-en-ligne,0,0,0.00,0,10300,"[44,34,81,100,81,16,16,100,66,66,22,53]",1585350135,"Image pack, Video Carousel, People also ask"
usage unique,68,68,170,80.19,0.50,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/produits-usage-unique,0,0,0.00,0.34,1110000000,"[67,81,67,52,81,67,52,81,100,100,100,100]",1584831521,"Knowledge panel, Top stories, Featured snippet, Video Carousel"
streusel cacao,96,96,170,79.43,0.00,http://cstatic.transgourmet.fr/pdf/recette-buche-constellation.pdf,0,0,0.00,0,415000,"[44,34,53,44,44,28,28,22,44,81,100,53]",1583962587,"Image pack, Reviews, Image, Video Carousel"
atelier du gourmet,71,71,170,81.59,0.00,https://www.transgourmet.fr/marques-exclusives/les-sorbets-et-cremes-glacees-selection-transgourmet-par-gerard-cabiron,0,0,0.00,0,8170000,"[52,100,81,81,81,67,81,81,100,81,100,100]",1585299545,"Local pack, Image pack, Site links, Video, Image, Video Carousel"
nouveauté alimentaire,76,76,170,76.79,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/commande-en-ligne,0,0,0.00,0.3,3180000,"[82,100,100,100,100,82,100,100,100,100,65,100]",1585324884,"Image pack, Site links, Featured snippet"
sita nice,87,87,170,75.34,0.00,https://www.transgourmet.fr/,0,0,0.00,0.01,9310000,"[81,81,81,81,67,81,52,67,81,100,81,81]",1584407008,"Knowledge panel, Image pack, Site links, Reviews"
cuisson des croissants,32,32,170,79.42,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/eclat-du-terroir/croissant-beurre-fin-pret-cuire,0,0,0.00,0,1260000,"[65,65,54,54,35,27,42,54,81,81,81,100]",1584748829,"Reviews, Video, Image, Video Carousel"
papa louis glace,58,58,170,75.84,0.21,http://cstatic.transgourmet.fr/paf/REUSSIR-SA-SAISON/document_pdf_high_10692_20160325_170636.pdf,0,0,0.00,0.03,77,"[100,100,100,81,65,81,65,42,54,54,65,42]",1585515858,"Image pack, Site links, Video"
meilleures viennoiseries paris,56,56,170,83.99,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/pains-viennoiseries-petit-dejeuner/viennoiseries,0,0,0.00,0,918000,"[53,44,44,34,22,34,66,53,100,100,53,44]",1585327983,"Local pack, Image pack, Video Carousel"
site de grossiste,96,96,170,67.04,0.43,https://www.transgourmet.fr/,0,0,0.00,0.5,15300000,"[67,81,67,67,67,67,67,81,81,81,81,100]",1584730670,"Site links, Reviews, FAQ"
octopus haccp,50,50,170,73.61,0.85,https://www.transgourmet.fr/actualites-et-evenements/evenements/lespace-t-transgourmet-au-salon-equiphotel-paris,0,0,0.00,0.11,739000,"[65,54,54,42,65,42,27,81,81,81,65,100]",1584450206,"Image pack, Site links, Reviews, Video Carousel"
mozzarella rape,43,43,170,72.69,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/maestrella/mozzarella-rapee-selezione,0,0,0.00,0.62,2370000,"[42,42,35,42,35,65,100,100,81,81,81,81]",1585316227,"Featured snippet, Image"
fournisseur alimentaire en gros,34,34,170,67.99,0.65,https://www.transgourmet.fr/groupe/nous-connaitre/transgourmet-france,0,0,0.00,0.38,3020000,"[81,81,100,65,54,65,42,54,81,65,35,65]",1585382333,"Knowledge panel, Image pack, Site links, AdWords top"
pain pour hot dog,90,90,170,81.45,0.31,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/jacquet/pain-hot-dog,0,0,0.00,1,274000000,"[65,65,65,81,65,65,65,81,100,65,65,81]",1585087221,"Image pack, Video, Image, Video Carousel"
produit patisserie pas cher,88,88,170,74.72,0.14,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/ingredients-patisserie/decors,0,0,0.00,1,4480000,"[53,44,28,34,28,22,34,53,66,100,66,53]",1584766454,"Site links, Reviews"
restaurant arles centre,96,96,170,71.29,0.00,https://www.transgourmet.fr/,0,0,0.00,0,8260000,"[10,19,29,67,54,15,100,35,35,35,44,15]",1585407965,"Local pack, Image pack, Site links, FAQ"
brioche tranchée harrys,29,29,170,80.63,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/harrys/brioche-tranchee-pur-beurre,0,0,0.00,0.75,76,"[67,67,81,81,52,81,81,52,100,100,81,100]",1584723697,"Image pack, Reviews, Video, Featured snippet, Image, Shopping ads, Video Carousel"
boulangerie ouverte montpellier,91,91,170,89.62,0.00,https://www.transgourmet.fr/,0,0,0.00,0.01,5370000,"[43,52,81,100,67,81,100,67,43,67,81,100]",1585047571,"Local pack, Image pack, Site links, Video Carousel"
saveur chips,45,45,170,86.41,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/lays/chips-lays-saveur-poulet-roti,0,0,0.00,0.11,2030000,"[81,81,81,65,42,65,54,35,42,42,65,100]",1584328238,"Site links, Reviews, Video, Featured snippet, Image"
coca cola sans colorant,71,71,170,82.8,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/coca-cola-sans-sucres/coca-cola-zero-slim,0,0,0.00,0.34,3290000,"[44,22,13,13,13,66,100,100,81,44,44,66]",1585317617,"Image pack, Video, Video Carousel"
babybel fromage,82,82,170,81.72,1.21,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/babybel/mini-babybel-jaune-lemmental-25-mg,0,0,0.00,0.92,230000,"[28,34,28,44,44,53,34,53,66,81,53,100]",1585483381,"Knowledge panel, Site links, Image, Video Carousel"
gnocchi sarde,28,28,170,78.58,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/alpina-savoie/gnocchi-sarde,0,0,0.00,0,158000,"[67,81,81,81,81,100,100,100,81,81,100,81]",1585274587,"Image pack, Image, Video Carousel"
conservation sauce soja,30,31,170,75.77,0.00,https://www.transgourmet.fr/file/9708/download?token=crDVSi_B,0,0,0.00,0,531000,"[65,81,65,65,65,65,65,65,81,65,65,100]",1585548128,"Featured snippet, Image, People also ask"
en or,72,72,170,81.68,0.00,https://www.transgourmet.fr/actualites-et-evenements/les-chefs-en-or,0,0,0.00,0.17,25270000000,"[42,42,42,54,42,42,54,65,100,100,100,100]",1584745134,"Site links, Reviews, Video Carousel"
pomme de terre lunor,9,9,170,83.57,0.20,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/lunor,1,0,0.00,0.88,83,"[54,54,54,42,42,42,54,54,65,100,81,81]",1583669956,"Reviews, Video, Featured snippet, Image, Video Carousel"
fromage blanc 40,42,42,170,75.93,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/alsace-lait/fromage-blanc-de-campagne-40-mg,0,0,0.00,0.98,32800000,"[52,81,81,67,52,67,100,81,100,81,81,81]",1584552965,"Image pack, Reviews, Featured snippet, Image"
pret a garnir,27,27,170,64.88,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/ingredients-patisserie/pret-garnir,0,0,0.00,0.98,35900,"[27,54,81,65,65,42,42,81,65,81,100,54]",1585011426,"Image pack, Site links, Image"
accor coulommiers,61,61,170,83.37,0.00,https://www.transgourmet.fr/,0,0,0.00,0.01,61,"[100,54,81,65,65,65,54,54,54,65,65,81]",1585025964,"Knowledge panel, Image pack, Site links, FAQ"
paquet chips,80,80,170,81.35,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/lays/chips-lays-salee-paquet-de-45-g,0,0,0.00,0.97,1020000,"[35,54,54,54,81,65,54,81,100,81,65,81]",1584881851,"Image pack, Image, Video Carousel"
médiathèque saint martin de crau,93,93,170,71.87,0.00,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-mediterranee,0,0,0.00,0,83200,"[81,67,81,67,67,81,81,81,100,81,81,67]",1585333311,"Knowledge panel, Image pack, Site links, Video, FAQ"
cristalline eau,55,55,170,90.96,1.30,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/cristaline/eau-de-source-cristaline-au-jus-de-fruits-fraise,0,0,0.00,0.86,418000,"[42,65,100,54,54,65,65,81,81,65,42,54]",1584759766,"Knowledge panel, Site links, Reviews, Video, Shopping ads"
hotel narbonne sud,89,89,170,85.43,0.58,https://www.transgourmet.fr/,0,0,0.00,0.55,95,"[27,42,81,42,65,100,100,65,54,54,42,54]",1585508550,"Image pack, Site links, Video, Hotels Pack"
boulangerie arques,45,45,170,77.32,0.00,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-nord,0,0,0.00,0,83,"[54,65,65,81,65,81,100,81,65,54,81,65]",1584425620,"Local pack, Image pack, Reviews, Video Carousel"
primeurs bordeaux 2019,86,86,170,74.6,0.71,https://www.transgourmet.fr/,0,0,0.00,0.31,873000,"[30,55,100,19,16,3,3,5,3,3,3,5]",1585382343,"Image pack, Site links, Featured snippet, Video Carousel"
tomate ketchup,68,68,170,79.19,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/heinz/tomato-ketchup,0,0,0.00,0.16,26700000,"[42,42,42,65,54,81,100,54,65,81,54,54]",1583827532,"Image pack, Reviews, Video, Image"
www centre ouest,20,20,170,72.72,0.00,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-centre-ouest,0,0,0.00,0,268000000,"[100,100,81,100,81,67,52,43,67,100,67,52]",1583640184,"Image pack, Site links, Reviews"
pate risetti,64,64,170,77.06,0.20,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/panzani/risetti,0,0,0.00,0.98,94,"[65,54,42,54,54,100,81,65,100,100,81,100]",1584702144,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
livraison alimentaire,2,2,170,77.96,0.82,https://www.transgourmet.fr/livraison/transgourmet/nos-services/livraison,22,0.07,18.00,0.51,42700000,"[67,81,52,52,67,81,81,100,100,67,81,81]",1584717200,"Top stories, Site links, Reviews"
alcool punch,49,49,170,84.18,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/plein-fruit/punch-sans-alcool-paniboule-elopak-bouchon-vis,0,0,0.00,0.04,7080000,"[28,44,53,66,81,100,66,53,44,34,81,53]",1585512166,"Site links, Image, Video Carousel"
saucisse de strasbourg recette,97,97,170,89.95,0.65,https://www.transgourmet.fr/,0,0,0.00,0.04,117000,"[81,81,65,65,54,42,42,65,81,81,81,100]",1585029872,"Image pack, Video, Image, Video Carousel"
andouille vire,77,77,170,72.07,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/amand-terroir/andouille-de-vire-entiere-piece-de-18-kg,0,0,0.00,0.01,145000,"[35,42,42,54,65,65,100,81,81,81,65,65]",1584547326,"Knowledge panel, Reviews, Video, Image, Video Carousel"
andouillette troyes,51,51,170,86.98,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/amand-terroir/andouillette-de-troyes-refourree-superieure,0,0,0.00,0.01,67000,"[52,67,67,81,67,100,81,100,100,81,52,81]",1584706661,"Knowledge panel, Local pack, Site links, Reviews, Video, Image, Video Carousel"
restaurant viande brest,87,87,170,80,0.62,https://www.transgourmet.fr/,0,0,0.00,0.04,97,"[54,54,54,65,54,54,65,42,81,100,81,100]",1585001404,"Local pack, Image pack, Video"
livraison repas equilibre,67,67,170,69.37,0.90,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/e-quilibre,0,0,0.00,0.81,260000,"[10,82,29,100,4,4,7,6,7,7,10,15]",1585484358,"Local pack, Site links, Video"
m&m's crispy sont la,63,63,170,85.73,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/mms/mms-crispy,0,0,0.00,0,3200000,"[82,100,67,44,23,13,18,36,44,54,28,28]",1585177372,"Image pack, Video, Image"
meilleure fromagerie paris,47,47,170,82.48,0.00,https://www.transgourmet.fr/marques-exclusives/selection-marie-quatrehomme,0,0,0.00,0.01,180000,"[52,81,43,67,52,43,52,100,81,100,100,81]",1584605076,"Local pack, Image pack, Reviews, Video Carousel, FAQ"
grossiste restaurant,4,4,170,72.62,0.74,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/restauration-collective,11,0.03,8.00,0.28,10900000,"[66,44,66,66,66,100,81,28,28,34,22,44]",1585173658,"Local pack, Image pack"
creme liquide epaisse,53,53,170,86.58,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/grand-fermage/creme-fraiche-epaisse-30-mg,0,0,0.00,1,122000,"[34,44,34,53,34,44,53,53,53,66,100,53]",1585332328,"Image pack, Image, Video Carousel, People also ask"
jacquet pain de mie,32,32,170,82.65,0.40,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/jacquet/pain-de-mie-nature-dim-12-x-12-cm-special-sandwich-0,0,0,0.00,0.02,81,"[34,34,28,44,34,34,44,44,66,53,81,100]",1585310549,"Image pack, Site links, Video Carousel"
glace artisanale paris,57,57,170,82.37,0.00,https://www.transgourmet.fr/marques-exclusives/les-sorbets-et-cremes-glacees-selection-transgourmet-par-gerard-cabiron,0,0,0.00,0.02,426000,"[15,23,35,29,81,100,81,29,19,15,15,8]",1585328672,"Local pack, Video Carousel"
91320 wissous,49,49,170,89.22,0.00,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-idf-wissous,0,0,0.00,0,271000,"[81,81,81,67,81,81,52,100,100,81,81,100]",1584490596,"Knowledge panel, Image pack, Site links, Reviews"
sauce curry mangue,19,19,170,82.18,0.26,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/heinz/sauce-curry-mango,0,0,0.00,0.99,5320000,"[43,52,67,67,81,100,100,100,67,81,67,81]",1585445516,"Image pack, Image, Video Carousel"
eurocash schiltigheim,4,4,170,85.1,0.00,https://www.transgourmet.fr/transgourmet-cashcarry,11,0.03,0.00,0,83,"[100,100,67,67,43,67,81,100,67,52,81,52]",1583803444,"Knowledge panel, Image pack, Site links, Reviews"
grossiste pour professionnel,87,87,170,65.96,0.62,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne,0,0,0.00,0.76,11900000,"[66,66,81,100,66,66,44,44,44,53,34,34]",1584910664,Site links
fabriquer presentoir buffet froid,64,64,170,74.14,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_restauration_collective.pdf,0,0,0.00,0.9,81,"[67,81,67,100,100,100,67,67,81,81,67,100]",1584752533,"Video, Image"
quadro cemoi,30,30,170,81.17,1.77,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/cemoi/quadro-pocket-gaufrette-praline,0,0,0.00,0.48,3450,"[67,67,67,52,52,81,67,100,100,81,100,100]",1584712995,"Image pack, Reviews, Video Carousel"
sandwich sodebo poulet,35,35,170,84.21,0.39,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/sodebo/sandwich-au-pain-complet-poulet-roti,0,0,0.00,0.48,74,"[54,81,65,65,42,100,54,100,100,100,42,42]",1584738071,"Image pack, Reviews, Image, Video Carousel"
sirha lyon 2020,79,79,170,65.69,0.00,https://cstatic.transgourmet.fr/pdf/DOSSIER-CANDIDATURE_ESPOIR-WEB.pdf?productId=&utm_source=Page-Web-Chefs-en-Or&utm_term=&utm_campaign=Dossier-Espoirs-download&utm_medium=lien-visuel,0,0,0.00,0,92200,"[19,4,6,15,15,29,35,54,54,35,35,100]",1584165770,"Image pack, Site links, Video Carousel"
trans cash fr mon compte,87,87,170,77.42,0.19,https://www.transgourmet.fr/,0,0,0.00,0.1,98,"[22,28,28,44,53,34,44,66,81,81,81,100]",1585259059,"Image pack, Video, Video Carousel, FAQ"
nord midi pyrénées,92,92,170,91.26,0.00,https://www.transgourmet.fr/,0,0,0.00,0,35600000,"[54,42,42,54,54,54,65,81,100,81,54,65]",1585364301,"Knowledge panel, Image pack, Site links, Video, Video Carousel"
quinoa tomate,97,97,170,80.61,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/alpina-savoie/perle-quinoa-tomate-epice,0,0,0.00,0.05,15200000,"[44,44,53,53,66,53,53,53,100,66,53,34]",1583646049,"Image pack, Reviews, Image"
breeam very good,82,82,170,60.61,0.00,https://www.transgourmet.fr/transgourmet-aquitaine-un-etablissement-very-good,0,0,0.00,0,374000,"[44,44,44,34,44,53,22,66,100,81,53,81]",1585303216,"Image pack, Site links"
andouillette origine,95,95,170,79.99,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/amand-terroir/andouillette-de-troyes-refourree-superieure,0,0,0.00,0,124000,"[54,65,81,65,65,81,100,65,81,65,54,81]",1585479451,"Site links, Featured snippet, Image"
patisserie gap,55,55,170,78.97,0.00,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-rhone-gap,0,0,0.00,0.01,1270000,"[81,65,65,54,35,65,81,54,54,65,100,65]",1584165243,"Local pack, Image pack, Site links, Reviews, Video"
fromage orange appelé aussi boule de lille,76,76,170,80.98,0.00,https://www.transgourmet.fr/file/8988/download?token=Eb8-Wyu3,0,0,0.00,0,1380000,"[0,42,100,81,65,81,100,65,42,54,42,81]",1584903645,"Image pack, Image"
convention collective de la boulangerie,88,0,170,78.6,0.25,https://www.transgourmet.fr/,0,0,0.00,0.15,85,"[81,65,81,81,65,54,54,65,65,81,65,100]",1585587512,"Image pack, Site links"
dosage cafe moulu filtre,92,92,170,65.76,0.35,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/miko/cafe-baccara-1-filtre-dose-pour-1-carafe,0,0,0.00,0.09,164000,"[52,67,67,81,81,81,100,100,67,67,52,52]",1584753111,"Reviews, Video Carousel"
minut maid,79,52,170,78.01,0.22,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/minute-maid/minute-maid-orange,0,0,0.00,0.76,109000000,"[52,52,67,67,67,100,100,67,100,81,100,100]",1585567620,"Image pack, Site links, Shopping ads, Video Carousel, FAQ"
grossiste professionnel,51,51,170,66.05,0.57,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne,0,0,0.00,0.43,8360000,"[42,54,100,81,100,65,65,54,54,81,54,65]",1585144781,"Local pack, Site links"
médiathèque pau horaires,84,84,170,79.85,0.00,https://www.transgourmet.fr/,0,0,0.00,0,511000,"[65,81,100,65,35,35,35,65,81,81,42,42]",1585357295,"Local pack, Image pack, Site links"
chocolatier beaune,81,81,170,73.57,0.00,https://www.transgourmet.fr/,0,0,0.00,0.01,90,"[44,53,81,53,28,16,22,34,53,44,100,44]",1585262124,"Local pack, Image pack, Site links, Video, Video Carousel"
pommes confites,79,79,170,86.21,0.00,https://www.transgourmet.fr/actualites-et-evenements/recettes/pigeon-aux-pommes-confites,0,0,0.00,0,3450000,"[44,44,34,28,22,16,34,66,81,81,100,53]",1585332508,"Image pack, Image, Video Carousel"
recette de guimauve professionnel,63,63,170,84.4,0.00,https://www.transgourmet.fr/actualites-et-evenements/recettes/la-praline-de-vincent-boue,0,0,0.00,0.07,94700,"[42,81,65,54,54,35,54,42,81,81,100,65]",1584731024,"Image pack, Image, Video Carousel"
