Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
mini beignet,34,34,320,82.87,0.00,https://www.neuhauser.fr/produits/p-tit-beignet-pomme/176,0,0,0.00,0.51,1750000,"[67,100,54,67,54,54,54,54,81,67,67,81]",1584399892,"Image pack, Reviews, Video, Image, Video Carousel"
boulangerie des arenes,93,93,320,87.66,0.00,https://www.neuhauser.fr/,0,0,0.00,0,94,"[67,54,67,82,82,82,82,67,82,100,100,100]",1585396951,"Local pack, Image pack, Video"
pain raisin,19,19,320,89.47,0.00,https://www.neuhauser.fr/produits/pain-aux-raisins-2/131,0,0,0.00,0.01,13900000,"[54,67,67,67,67,67,67,100,100,100,82,67]",1584436426,"Knowledge panel, Reviews, Video, Image"
boulangerie la fabrique,81,81,320,74.38,0.00,https://www.neuhauser.fr/,0,0,0.00,0,1630000,"[19,29,29,44,44,54,66,66,100,100,66,81]",1585267324,"Local pack, Image pack, Video Carousel"
croissant amande,28,28,320,84.81,0.00,https://www.neuhauser.fr/produits/croissant-coeur-amandes/251,0,0,0.00,0.01,683000,"[67,67,67,67,67,67,82,67,100,100,100,100]",1584867443,"Image pack, Image, Video Carousel"
poids baguette de pain,55,55,320,78.08,0.00,https://www.neuhauser.fr/produits/baguette-blanche-64-cm/86,0,0,0.00,0.01,669000,"[81,81,81,67,67,54,67,44,54,54,54,100]",1584511974,"Site links, Reviews, Featured snippet, Image, People also ask"
hojaldre,58,58,320,74.24,0.00,http://www.neuhauser.fr/es/productos/disco-de-hojaldre-a-la-mantequilla---diam--26-cm/192,0,0,0.00,0,10900000,"[67,67,67,67,67,82,100,100,100,82,100,100]",1584493526,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
baguette flambée,17,17,320,76.06,0.00,https://www.neuhauser.fr/produits/baguette-flambee/232,1,0.03,0.00,0.03,1060000,"[44,44,44,36,36,44,44,54,66,81,100,66]",1584678298,"Image pack, Reviews, Image, Video Carousel"
boulangerie eu,97,97,320,73.84,0.00,https://www.neuhauser.fr/,0,0,0.00,0.02,47100000,"[67,54,67,82,82,100,100,82,82,67,82,82]",1585450867,Local pack
pain nordique lidl,28,28,320,75.91,0.00,https://www.neuhauser.fr/nos-convictions,0,0,0.00,0.02,74,"[15,15,12,36,44,54,66,66,81,100,66,100]",1585170051,"Image pack, Video, Image, Video Carousel"
boulangerie breal sous montfort,72,72,320,86.25,0.00,https://www.neuhauser.fr/,0,0,0.00,0,98,"[35,35,44,67,54,67,81,81,81,67,100,100]",1584968541,"Local pack, Image pack, Video"
fournisseur boulangerie,21,21,320,59.71,0.73,https://www.neuhauser.fr/nos-convictions,0,0,0.00,0.37,1520000,"[82,82,100,82,82,100,82,67,67,100,67,82]",1585199067,"Local pack, Site links"
oreillon abricot,86,86,320,84.3,0.00,https://www.neuhauser.fr/produits/croissant-aux-abricots/116,0,0,0.00,0,4380,"[36,36,29,36,67,100,82,44,44,29,19,24]",1584519661,"Image pack, Reviews, Image, Video Carousel"
cuisson chouquette,88,88,320,87.35,0.00,https://www.neuhauser.fr/produits/chouquette/142,0,0,0.00,0,131000,"[81,100,67,81,44,35,54,54,81,81,81,67]",1584644409,"Reviews, Image, Video Carousel"
pain tranché,7,7,320,80.7,0.00,https://www.neuhauser.fr/produits/pain-tranche-campagne/218,12,0.39,0.00,0.66,19800000,"[44,44,54,54,54,67,82,100,100,100,100,100]",1585497552,"Image pack, Image, Video Carousel"
pâte lorrain,28,28,320,83.83,0.19,https://www.neuhauser.fr/produits/pate-lorrain/236,0,0,0.00,0.06,383000,"[54,44,54,44,35,35,54,81,81,81,100,81]",1584640796,"Knowledge panel, Reviews, Image, AdWords bottom, Video Carousel"
petit croissant,40,40,260,91.47,0.00,https://www.neuhauser.fr/produits/mini-croissant/106,0,0,0.00,0,56800000,"[16,16,100,55,19,19,19,19,24,19,36,19]",1584668606,"Local pack, Image pack, Reviews, Image, Video Carousel, FAQ"
poids d une baguette tradition,53,53,260,75.55,0.00,https://www.neuhauser.fr/produits/baguette-blanche-64-cm/86,0,0,0.00,0,11700000,"[82,67,44,67,54,54,54,67,67,100,82,100]",1584495951,"Reviews, Featured snippet, Image, People also ask"
pain muesli,38,38,260,75.36,0.00,https://www.neuhauser.fr/produits/pain-muesli/255,0,0,0.00,0.89,10400000,"[54,67,54,67,44,54,54,67,100,82,100,100]",1584460942,"Image pack, Reviews, Image, Video Carousel"
croissant et pain au chocolat,82,82,260,80.54,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,0,0,0.00,0.01,7150000,"[54,67,54,54,54,82,82,82,100,100,82,100]",1584788285,"Knowledge panel, Image, Video Carousel"
baguette blanche,8,8,260,78.51,0.00,https://www.neuhauser.fr/produits/baguette-blanche-64-cm/86,7,0.22,0.00,0.97,5670000,"[66,66,66,66,81,81,100,100,100,100,100,100]",1584497871,"Image pack, Site links, Reviews, Image, Video Carousel"
cuir de raisin,87,87,260,71.58,0.00,https://www.neuhauser.fr/produits/pain-aux-raisins-2/131,0,0,0.00,0.97,1680000,"[35,35,35,29,29,29,23,67,67,81,100,81]",1585047565,"Image pack, Video, Image, Video Carousel"
poids merguez,40,40,260,73.51,0.00,https://www.neuhauser.fr/produits/feuillete-merguez/230,0,0,0.00,0,144000,"[15,29,44,67,100,67,44,29,15,13,13,15]",1585071332,"Image pack, Featured snippet, Image, People also ask"
poids de la baguette,27,27,260,82.29,0.00,https://www.neuhauser.fr/produits/baguette-blanche-64-cm/86,0,0,0.00,0,5300000,"[100,100,81,100,66,66,66,81,66,81,66,81]",1585033333,"Site links, Featured snippet, Image, People also ask"
boulangerie neuhauser,1,1,260,86.85,0.00,https://www.neuhauser.fr/,208,6.81,0.00,0,88,"[100,100,81,66,81,66,53,100,81,81,81,100]",1585407774,"Local pack, Image pack, Site links"
boulangerie neuhauser,2,2,260,86.85,0.00,https://www.neuhauser.fr/qui-sommes-nous,6,0.19,0.00,0,88,"[100,100,81,66,81,66,53,100,81,81,81,100]",1585407774,"Local pack, Image pack, Site links"
croissant pasquier,80,80,260,80.48,0.00,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.68,95,"[44,44,36,54,44,67,54,67,67,67,67,100]",1584977249,"Image pack, Image, Video Carousel"
boulanger site,78,78,260,87.02,0.17,https://www.neuhauser.fr/,0,0,0.00,0.24,25000000,"[54,54,54,67,67,67,67,67,67,100,100,100]",1585047527,"Site links, Tweet, FAQ"
plaque de pizza,80,80,260,82.81,0.38,https://www.neuhauser.fr/produits/plaque-a-pizza-prepoussee-rectangle-40x60-cm/188,0,0,0.00,0.41,28600000,"[53,66,66,100,100,100,81,100,81,66,100,100]",1584421422,"Image pack, Reviews, Image, Video Carousel"
coeur citron,58,58,260,80.03,0.00,https://www.neuhauser.fr/produits/pastel-de-nata-coeur-citron/252,0,0,0.00,0,24200000,"[82,67,100,67,67,54,54,44,54,44,54,44]",1584411230,"Knowledge panel, Image pack, Site links, Reviews, Image"
solene carton,63,63,260,81.93,0.00,https://www.neuhauser.fr/produits/baguette-de-campagne-a-bouts-pointus/8,0,0,0.00,0,367000,"[0,0,100,1,1,1,1,0,0,0,0,1]",1585144434,"Image pack, Video, FAQ"
croissant fourré,20,20,260,85.88,0.00,https://www.neuhauser.fr/produits/croissant-coeur-amandes/251,0,0,0.00,0.01,653000,"[44,54,35,100,29,44,44,54,67,67,67,54]",1584925340,"Image pack, Video, Image, Video Carousel"
pain nordique composition,36,36,260,75.23,0.00,https://www.neuhauser.fr/produits/pain-nordique/246,0,0,0.00,0,155000,"[15,29,36,44,19,24,44,81,54,29,29,100]",1585242197,"Image pack, Video, Featured snippet, Image, Video Carousel, People also ask"
dejeunette,4,4,260,74.95,0.00,https://www.neuhauser.fr/produits/dejeunette-rustique/43,18,0.58,0.00,0.01,140000,"[67,67,54,67,67,82,67,82,67,67,67,100]",1584928792,"Image pack, Image, Video Carousel"
boulangerie carton,54,54,260,79.96,0.00,https://www.neuhauser.fr/produits/baguette-blanche-64-cm/86,0,0,0.00,0,2930000,"[5,5,6,5,5,3,3,4,5,4,2,100]",1585339876,"Local pack, Image pack"
boulangerie saint avold,62,62,260,83.81,0.00,https://www.neuhauser.fr/,0,0,0.00,0,84,"[34,81,66,81,66,66,100,100,100,81,100,100]",1585112607,"Local pack, Image pack, Video Carousel"
feuilleté viande,70,70,260,88.53,0.00,https://www.neuhauser.fr/produits/feuillete-viande-porc/227,0,0,0.00,0,865000,"[44,54,54,67,35,35,44,54,67,67,100,81]",1584437353,"Image pack, Reviews, Image, Video Carousel"
prix baguette en franc,63,63,260,85.35,0.00,https://www.neuhauser.fr/,0,0,0.00,0,322000,"[67,54,100,82,67,67,82,54,44,54,67,100]",1585263573,"Image pack, Featured snippet, Video Carousel, People also ask"
boulangerie rue de nantes rennes,73,73,260,81.44,0.00,https://www.neuhauser.fr/,0,0,0.00,0,1140000,"[66,53,100,100,81,100,81,66,81,81,100,100]",1585108745,"Local pack, Image pack, Video"
pate a croissants professionnelle,74,74,260,78.12,0.00,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.9,1050000,"[44,36,36,36,24,19,36,54,81,81,54,100]",1584694872,"Reviews, Video, Image, Shopping ads, Video Carousel"
boulangerie tarascon,36,36,260,84.11,0.00,https://www.neuhauser.fr/,0,0,0.00,0,98,"[54,54,54,67,67,100,82,82,67,44,67,67]",1585162676,"Local pack, Image pack, Video"
bäckerei französisch,22,22,260,67.3,0.00,https://www.neuhauser.fr/de,0,0,0.00,0,15400000,"[7,13,44,29,67,100,100,67,36,10,13,7]",1585054976,"Instant answer, Image"
pain au chocolat surgelé,4,4,260,79.16,0.98,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,18,0.58,17.00,0.99,2320000,"[66,66,66,81,53,53,66,81,81,100,81,100]",1584682644,"Reviews, Featured snippet, Image, Video Carousel"
pasteis nata,92,92,260,86.75,0.00,https://www.neuhauser.fr/produits/pastel-de-nata/158,0,0,0.00,0.02,857000,"[44,81,53,66,53,100,100,81,100,81,81,81]",1584842473,"Knowledge panel, Image, Video Carousel"
pain bania,72,72,260,88.34,0.00,https://www.neuhauser.fr/produits/pain-bagnat/50,0,0,0.00,0,179000,"[54,67,67,54,82,100,82,54,54,44,54,54]",1584763078,"Knowledge panel, Image, Video Carousel"
faire des pains au chocolat,87,87,260,87.42,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,0,0,0.00,0,54600000,"[81,100,66,81,66,44,53,66,100,100,66,100]",1584896268,"Video, Image, Video Carousel"
snack le palmier,52,52,260,85.55,0.00,https://www.neuhauser.fr/en/products/palmier/141,0,0,0.00,0.01,2140000,"[44,67,67,67,54,100,67,54,54,67,67,67]",1584399496,"Knowledge panel, Image pack, Reviews, Video Carousel"
apple turnover,17,17,260,68.06,0.00,https://www.neuhauser.fr/en/products/apple-turnover/109,1,0.03,0.00,0,30400000,"[53,81,66,66,53,53,66,81,100,100,81,100]",1585087561,"Knowledge panel, Image pack, Site links, Image, Video Carousel"
prix baguette franc,37,37,210,84.25,0.00,https://www.neuhauser.fr/,0,0,0.00,0,333000,"[66,66,100,66,44,53,66,44,66,53,81,81]",1584993736,"Image pack, Featured snippet, Video Carousel, People also ask"
pizza congelé,57,57,210,74.29,0.00,https://www.neuhauser.fr/produits/plaque-a-pizza-prepoussee-rectangle-40x60-cm/188,0,0,0.00,1,296000,"[65,54,54,65,65,81,65,100,100,100,100,100]",1585108962,"Image pack, Featured snippet, Image, Shopping ads, Video Carousel, People also ask"
mini chausson aux pommes,12,12,210,81.26,0.00,https://www.neuhauser.fr/produits/mini-chausson-aux-pommes/110,2,0.06,0.00,0.29,195000,"[44,67,44,54,29,23,35,29,100,67,35,54]",1585584023,"Image pack, Image, Video Carousel"
boulangerie maps,19,19,210,77.21,0.00,https://www.neuhauser.fr/,0,0,0.00,0,2380000,"[44,54,54,67,44,54,100,44,67,54,54,67]",1584535758,"Reviews, Image"
pain parisien,17,17,210,79.04,1.06,https://www.neuhauser.fr/produits/gros-pain-sur-sole/16,0,0,0.00,0.03,4990000,"[54,65,65,65,54,100,81,81,81,81,100,81]",1584831627,"Image pack, Site links, Image, Video Carousel"
poids d un petit suisse,92,92,210,83.9,2.65,https://www.neuhauser.fr/produits/suisse-aux-pepites-chocolat/121,0,0,0.00,0.07,29500000,"[81,100,100,100,81,81,100,100,81,100,81,100]",1584957595,"Image pack, Featured snippet, Image, People also ask"
boulangerie feurs,89,0,210,90.81,0.00,https://www.neuhauser.fr/,0,0,0.00,0,85,"[54,81,65,81,81,81,100,100,81,65,81,81]",1585530057,"Local pack, Image pack"
fougassette,30,30,210,77.71,0.00,https://www.neuhauser.fr/produits/fougassette/237,0,0,0.00,0,22800,"[54,54,65,81,81,81,100,65,81,81,100,81]",1584612726,"Knowledge panel, Image pack, Reviews, Image"
produit boulangerie,8,8,210,69.45,0.28,https://www.neuhauser.fr/produits,6,0.19,1.00,0.09,18500000,"[53,66,66,66,53,66,53,81,81,81,81,100]",1585242599,"Image pack, Site links, Featured snippet, AdWords top"
pate feuilletée prix,73,73,210,83.46,0.40,https://www.neuhauser.fr/produits/plaque-feuillete-40-x-60-cm/181,0,0,0.00,0.9,257000,"[35,35,29,54,29,29,29,29,35,44,67,100]",1585408786,"Image pack, Featured snippet, Image, Video Carousel"
poids tranche de pain,26,26,210,77.64,0.00,https://www.neuhauser.fr/produits/pain-tranche-cereales/220,0,0,0.00,0,3460000,"[65,100,100,100,81,65,65,65,65,81,54,100]",1585238396,"Image pack, Featured snippet, Image"
nombre de boulangerie en france,76,76,210,74.93,0.00,https://www.neuhauser.fr/,0,0,0.00,0,10100000,"[53,66,53,66,44,44,81,66,100,81,81,100]",1584889271,"Image pack, Featured snippet"
boulangerie de l europe,25,25,210,85.14,0.00,https://www.neuhauser.fr/qui-sommes-nous,0,0,0.00,0,16500000,"[66,66,53,81,66,66,53,81,81,81,100,81]",1584908122,"Knowledge panel, Image pack, Video Carousel"
baguette complete,15,15,210,75.68,0.00,https://www.neuhauser.fr/produits/baguette-complete/69,1,0.03,0.00,0.43,32600000,"[53,53,53,66,53,66,66,81,66,66,53,100]",1584508966,"Image pack, Reviews, Image, Video Carousel"
brialys,3,3,210,84.61,0.00,https://www.neuhauser.fr/,18,0.58,0.00,0,98,"[81,100,81,100,65,65,65,100,81,81,65,100]",1585269045,"Knowledge panel, Image pack, Site links"
malted barley,79,79,210,71.18,0.36,https://www.neuhauser.fr/en/products/rustic-dejeunette/43,0,0,0.00,0.95,3700000,"[65,100,81,81,81,100,81,100,100,100,100,81]",1585342688,"Knowledge panel, Site links, Video Carousel, FAQ"
neuhauser maubeuge,7,7,210,83.16,0.00,https://www.neuhauser.fr/,8,0.26,0.00,0,75,"[65,54,81,81,81,65,54,81,100,81,100,100]",1585325350,"Knowledge panel, Image pack, Video, Video Carousel, FAQ"
boulangerie nantes centre,74,74,210,81.71,0.00,https://www.neuhauser.fr/,0,0,0.00,0,3340000,"[54,100,36,54,36,54,67,44,44,36,44,54]",1585062836,"Local pack, Site links"
pur beurre,57,57,210,81.33,0.00,https://www.neuhauser.fr/produits/disque-feuillete-pur-beurre-o-14-cm/189,0,0,0.00,0.59,8710000,"[65,54,65,65,65,65,65,65,81,81,81,100]",1585325219,"Image pack, Image, Video Carousel"
poids du pain,72,72,210,76.89,0.00,https://www.neuhauser.fr/produits/batard-campagne-1/80,0,0,0.00,0,29400000,"[81,100,81,100,65,65,81,81,81,81,81,100]",1585249203,"Featured snippet, Video Carousel, People also ask"
poids petit suisse,89,89,210,83.31,2.66,https://www.neuhauser.fr/produits/suisse-aux-pepites-chocolat/121,0,0,0.00,0.6,30200000,"[81,100,100,100,81,81,81,81,81,81,81,100]",1584681478,"Reviews, Featured snippet, Image"
mascotte beignet,52,47,210,79.78,0.00,https://www.neuhauser.fr/produits/beignet-long-pomme/172,0,0,0.00,0,30200,"[23,23,19,35,35,81,100,44,44,29,35,35]",1585530199,"Site links, Featured snippet, Image, Video Carousel"
pain congelé au four,68,68,210,83.71,0.04,https://www.neuhauser.fr/produits/pain-aux-raisins-2/131,0,0,0.00,0.02,677000,"[44,66,81,53,44,34,44,53,66,53,66,100]",1585317936,"Video, Featured snippet, Image, People also ask"
grossiste boulangerie patisserie,35,35,210,59.68,0.54,https://www.neuhauser.fr/,0,0,0.00,0.27,98,"[34,34,34,44,44,66,53,81,53,81,81,100]",1584632354,"Local pack, Image pack"
brioche nature,36,36,210,85.86,0.00,https://www.neuhauser.fr/produits/brioche-tressee-nature/199,0,0,0.00,0.02,19900000,"[66,53,53,53,44,44,53,66,66,81,81,100]",1584856816,"Image pack, Image, Video Carousel"
baguette cereales,25,25,210,80.09,0.00,https://www.neuhauser.fr/produits/baguette-cereales/65,0,0,0.00,0.36,8000000,"[54,81,65,54,65,81,65,100,100,81,81,100]",1584865831,"Image pack, Image, Video Carousel"
soufflet group,51,51,210,79.35,0.00,https://www.neuhauser.fr/,0,0,0.00,0,1050000,"[65,81,54,54,65,81,65,81,100,81,65,100]",1585355063,"Knowledge panel, Local pack, Image pack, Site links, Tweet, Video, Video Carousel"
viennoiserie lidl,23,23,210,81.78,0.09,https://www.neuhauser.fr/nos-convictions,0,0,0.00,0.02,110000,"[29,35,29,29,44,44,44,44,54,54,54,100]",1585508518,"Image pack, Image, Video Carousel"
cuisson paté lorrain,70,70,210,78.96,0.17,https://www.neuhauser.fr/produits/pate-lorrain/236,0,0,0.00,0.02,15800,"[66,66,66,53,34,28,53,66,66,66,100,66]",1584640831,"Knowledge panel, Reviews, Image, Video Carousel"
poids d un pain au chocolat,13,13,210,79.38,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-2/102,1,0.03,0.00,0,5450000,"[81,100,81,81,65,81,81,65,65,65,54,100]",1584684041,"Reviews, Featured snippet, Image, People also ask"
gros pain,31,31,210,79.36,0.00,https://www.neuhauser.fr/produits/gros-pain-long-62-cm/59,0,0,0.00,0,76800000,"[53,53,66,66,44,66,81,81,66,81,81,100]",1584849933,"Image pack, Image, Video Carousel"
brioche bun,54,54,210,66.61,0.00,https://www.neuhauser.fr/en/products/pure-butter-brioche-bun/124,0,0,0.00,0.02,44500000,"[54,65,81,81,65,65,81,65,100,100,81,100]",1585065558,"Image pack, Image, Video Carousel"
viennoiserie surgelé,1,1,210,75.76,0.72,https://www.neuhauser.fr/produits/viennoiseries,98,3.21,71.00,1,173000,"[81,81,81,81,54,54,65,65,81,81,81,100]",1584860232,"Image pack, Site links, Video Carousel"
mini pain,23,23,210,78.16,0.14,https://www.neuhauser.fr/produits/mini-pain-au-chocolat-1/133,0,0,0.00,0.92,521000000,"[36,36,44,82,54,44,44,54,54,54,100,67]",1584967047,"Image pack, Image, Video Carousel"
denata,94,94,210,88.62,0.00,https://www.neuhauser.fr/produits/pastel-de-nata/158,0,0,0.00,0,9370000,"[65,81,65,65,65,81,81,81,100,81,100,65]",1583139230,"Image pack, Reviews, Image, Video Carousel"
tarte aux 4 fromages,24,24,210,85.05,0.00,https://www.neuhauser.fr/produits/tarte-aux-4-fromages/224,0,0,0.00,0.01,33100000,"[42,81,65,81,54,54,81,81,100,100,81,100]",1585123317,"Image pack, Image, Video Carousel"
pastel nata,34,34,210,89.66,0.00,https://www.neuhauser.fr/produits/pastel-de-nata/158,0,0,0.00,0.01,15200000,"[65,100,81,100,81,81,100,100,81,100,81,100]",1584921911,"Knowledge panel, Image, Video Carousel"
cuisson chausson aux pommes,35,35,210,84.61,0.00,https://www.neuhauser.fr/produits/chausson-aux-pommes/109,0,0,0.00,0.01,162000,"[44,44,54,54,23,18,36,67,100,100,67,82]",1585058368,"Image, Video Carousel"
croissant congelé,12,12,210,78.17,0.55,https://www.neuhauser.fr/produits/viennoiseries,2,0.06,1.00,1,89800,"[44,44,44,36,36,28,36,54,67,67,54,100]",1584745451,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
beignet framboise,24,24,210,84.71,0.00,https://www.neuhauser.fr/produits/beignet-framboise/165,0,0,0.00,0.02,364000,"[81,81,42,65,54,81,65,100,81,100,81,100]",1584547755,"Image pack, Reviews, Image, Video Carousel"
boulangerie ange siege social,42,42,210,83.26,0.00,https://www.neuhauser.fr/,0,0,0.00,0.01,70,"[53,66,44,53,66,34,53,66,100,53,44,66]",1584615906,"Image pack, Reviews, Featured snippet"
tranche pain,31,31,170,90.04,0.13,https://www.neuhauser.fr/produits/pain-tranche-campagne/218,0,0,0.00,1,14600000,"[54,54,42,54,42,54,65,81,81,100,81,81]",1584741752,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
poids une baguette,32,32,170,82.06,0.00,https://www.neuhauser.fr/produits/baguette-57-cm-2/56,0,0,0.00,0,5550000,"[100,65,100,81,81,65,65,65,54,54,65,54]",1583781771,"Site links, Reviews, Featured snippet, Image, People also ask"
cuisson des croissants,77,77,170,79.42,0.00,https://www.neuhauser.fr/produits/croissant-4/128,0,0,0.00,0,1260000,"[65,65,54,54,35,27,42,54,81,81,81,100]",1584748829,"Reviews, Video, Image, Video Carousel"
prix mini viennoiserie,81,81,170,73.4,0.00,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.46,392000,"[52,81,81,67,100,81,81,100,81,67,67,81]",1584947016,Site links
chinois creme patissiere,84,84,170,82.45,0.00,https://www.neuhauser.fr/produits/chinois-a-la-creme-patissiere-et-aux-pepites-de-chocolat/207,0,0,0.00,0,106000,"[81,81,67,81,33,43,52,100,100,100,67,100]",1584856909,"Image pack, Image, Video Carousel"
patisserie saint avold,65,65,170,66.45,0.00,https://www.neuhauser.fr/,0,0,0.00,0,84,"[27,54,42,42,42,54,65,100,65,65,65,81]",1583116885,"Local pack, Image pack, Site links, Reviews, Video"
boulangerie communay,95,95,170,82.79,0.00,https://www.neuhauser.fr/,0,0,0.00,0,96,"[43,67,67,52,67,100,100,52,81,100,81,67]",1585343012,"Local pack, Image pack, Video"
chausson aux pommes compote,79,79,170,84.47,0.00,https://www.neuhauser.fr/produits/chausson-aux-pommes/109,0,0,0.00,0,78400,"[53,66,44,44,28,28,34,66,100,100,66,100]",1585195412,"Image pack, Image, Video Carousel"
baguette de pain poids,23,23,170,79.88,0.00,https://www.neuhauser.fr/produits/baguette-blanche-64-cm/86,0,0,0.00,0.03,688000,"[67,81,81,100,81,67,81,67,67,81,52,100]",1585141410,"Site links, Featured snippet, Image, People also ask"
organigramme boulangerie,19,19,170,69.27,1.00,https://www.neuhauser.fr/,0,0,0.00,0.01,112000,"[36,29,12,24,24,7,8,24,24,29,54,100]",1584681343,"Image pack, Site links, Video Carousel"
où est la boulangerie la plus proche,55,55,170,80.18,0.00,https://www.neuhauser.fr/,0,0,0.00,0,141000000,"[28,28,34,34,34,44,66,66,81,66,100,44]",1585112343,"Local pack, Site links"
grossiste surgelés pour particulier,87,87,170,61.75,0.54,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.43,50700,"[28,36,44,28,36,28,28,36,44,54,100,67]",1584522784,Site links
prix de la baguette en franc,83,83,170,86.17,0.00,https://www.neuhauser.fr/,0,0,0.00,0,379000,"[44,53,100,66,44,44,53,28,34,53,53,53]",1584386829,"Image pack, Reviews, Featured snippet, People also ask"
boulangerie buchy,85,85,170,82.98,0.00,https://www.neuhauser.fr/,0,0,0.00,0,85,"[65,81,54,65,81,54,81,54,81,65,100,81]",1585382462,"Local pack, Image pack, Video Carousel"
temps cuisson pain,56,56,170,74.57,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,0,0,0.00,0.01,23000000,"[65,81,65,81,54,35,65,65,81,100,81,100]",1584477059,"Reviews, Image, Video Carousel"
chapata,43,43,170,80.79,0.00,http://www.neuhauser.fr/es/productos/chapata/51,0,0,0.00,0,754000,"[54,54,81,65,65,81,100,65,81,81,54,65]",1584667099,"Knowledge panel, Reviews, Image, Video Carousel"
viennoiserie boulangerie,28,28,170,74.07,0.00,https://www.neuhauser.fr/,0,0,0.00,0.01,5280000,"[34,34,28,34,44,53,44,66,66,53,66,100]",1584159107,"Local pack, Image pack, Site links, Reviews, Video Carousel"
pizza 60,75,75,170,74.71,0.74,https://www.neuhauser.fr/produits/plaque-a-pizza-prepoussee-rectangle-40x60-cm/188,0,0,0.00,0.02,927000000,"[67,67,67,67,100,100,100,67,81,100,67,81]",1584727448,"Knowledge panel, Image pack, Reviews"
cuisson pain au chocolat,21,21,170,88.84,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,0,0,0.00,0,76000000,"[44,53,53,44,44,34,34,44,66,100,53,81]",1584741965,"Reviews, Image, Video Carousel"
origine pain au chocolat,55,55,170,82.55,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-aop-charentes-poitou/93,0,0,0.00,0,6250000,"[54,100,65,54,54,81,81,65,65,54,65,65]",1585148476,"Knowledge panel, Site links, Image, Video Carousel, People also ask"
cuisson escargot congelé,40,40,170,76.7,0.00,https://www.neuhauser.fr/produits/pain-aux-raisins-2/131,0,0,0.00,0,23100,"[10,10,10,10,8,6,8,6,8,13,100,24]",1584878491,"Image, Video Carousel, People also ask"
parisien boulangerie,27,27,170,63.93,0.93,https://www.neuhauser.fr/produits/gros-pain-sur-sole/16,0,0,0.00,0.09,1110000,"[54,54,65,54,81,65,54,81,100,65,65,81]",1584781072,"Local pack, Top stories, Image pack, Site links"
boulanger a l etranger,66,66,170,83.08,0.00,https://www.neuhauser.fr/qui-sommes-nous,0,0,0.00,0.03,6750000,"[1,24,30,13,13,100,3,16,1,13,1,16]",1585303153,"Site links, Video Carousel, FAQ"
baguette sol,39,39,170,84.67,0.42,https://www.neuhauser.fr/produits/baguette-sur-sole/15,0,0,0.00,1,17300000,"[67,81,81,81,81,100,81,81,81,81,67,100]",1585087280,"Image pack, Site links, Video, Video Carousel"
boulangerie vitre,51,51,170,84.63,0.00,https://www.neuhauser.fr/,0,0,0.00,0.1,90,"[53,66,28,44,53,53,53,100,53,53,44,53]",1583543697,"Local pack, Image pack, Reviews, Video"
boulangerie rochecorbon,89,89,170,83.64,0.00,https://www.neuhauser.fr/,0,0,0.00,0,90,"[65,65,81,65,65,54,100,54,65,54,81,81]",1584867562,"Local pack, Image pack"
patisserie surgelée,6,6,170,73.57,0.74,https://www.neuhauser.fr/produits,8,0.26,6.00,1,9000000,"[67,81,81,67,67,100,81,81,100,81,100,100]",1584516802,"Local pack, Image pack, Reviews, Video Carousel"
maps boulangerie,18,18,170,73.17,0.00,https://www.neuhauser.fr/,0,0,0.00,0,90,"[42,54,65,54,81,65,81,65,100,100,65,65]",1584435518,"Image pack, Reviews, Image"
fournil du jarret,79,79,140,87.83,0.31,https://www.neuhauser.fr/,0,0,0.00,0.01,76,"[0,15,12,12,8,27,100,81,100,100,100,81]",1585098476,"Knowledge panel, Image pack"
boulangerie viennoiserie,6,6,140,80.97,0.00,https://www.neuhauser.fr/,7,0.22,0.00,0,5220000,"[52,43,43,43,43,52,81,81,100,81,67,67]",1584036914,"Local pack, Image pack, Site links, Reviews, Video Carousel"
cheese sandwich,95,95,140,86.09,0.00,https://www.neuhauser.fr/en/products/toasted-ham--cheese-sandwich/226,0,0,0.00,0.12,756000000,"[52,52,52,52,67,67,67,81,81,100,81,81]",1583336607,"Knowledge panel, Reviews, Image, Video Carousel"
boulangerie sorigny,89,89,140,86.14,0.00,https://www.neuhauser.fr/,0,0,0.00,0,92,"[65,65,65,82,82,82,82,82,82,82,82,100]",1583850476,"Knowledge panel, Image pack, Reviews"
