Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
poids pizza,52,52,720,74.9,0.00,https://www.delifrance.com/fr/feuillete-pizza.html,0,0,0.00,0,7030000,"[67,82,82,82,82,82,82,67,67,67,55,100]",1585033087,"Image pack, Featured snippet, Image, Video Carousel, People also ask"
le croissant,94,94,720,77.23,0.00,https://www.delifrance.com/fr/croissant-bio-3133.html,0,0,0.00,0,91800000,"[82,100,82,82,100,67,67,82,82,67,67,82]",1585259867,"Knowledge panel, Local pack, Site links, Image, Video Carousel"
calorie croissant beurre,60,61,720,73.81,0.00,https://www.delifrance.com/fr/viennoiserie/croissant.html,0,0,0.00,0,82300,"[82,55,82,100,67,55,82,100,44,82,67,100]",1585537321,"Site links, Featured snippet, Image, People also ask"
poids oignon,78,78,720,75.05,0.00,https://www.delifrance.com/worldwide_fr/75122-croissant-oignons-fromage.html,0,0,0.00,0,2440000,"[72,72,59,72,59,48,48,72,88,100,88,100]",1585440197,"Knowledge panel, Featured snippet, Image, People also ask"
milles feuilles,27,27,720,85.99,0.00,https://www.delifrance.com/worldwide_fr/patisserie/mille-feuille.html,1,0,0.00,0.01,1620000,"[67,82,82,82,67,82,82,82,100,82,82,82]",1585462000,"Knowledge panel, Local pack, Site links, Image, Video Carousel"
nappage au chocolat,80,80,720,85.6,0.00,https://www.delifrance.com/ch_fr/viennoiserie/us-bakery/donuts/donut-nappage-chocolat.html,0,0,0.00,0.02,1140000,"[55,68,68,55,45,30,37,45,68,68,100,45]",1585123371,"Image pack, Image, Video Carousel"
custard cream,65,65,720,81.06,0.15,https://www.delifrance.com/worldwide/75396-napolitana-filled-with-custard-cream.html,0,0,0.00,0.71,74400000,"[59,72,59,72,72,59,72,59,72,72,72,100]",1585202446,"Knowledge panel, Image, Video Carousel"
pain bucheron,25,25,720,69.25,0.00,https://www.delifrance.com/ch_fr/pain-du-bucheron.html,1,0,0.00,0.18,101000,"[59,72,59,72,59,59,72,88,100,88,100,88]",1585271385,"Video, Featured snippet, Image, Shopping ads, Video Carousel"
myrtille calorie,97,97,720,78.77,0.00,https://www.delifrance.com/be_fr/afonyas-toltott-muffin.html,0,0,0.00,0.01,76000,"[24,37,81,100,63,63,55,30,30,24,20,30]",1585213161,"Featured snippet, Image, People also ask"
poids baguette tradition,10,9,720,75.53,0.00,https://www.delifrance.com/fr/pain/pains-sandwich/demi-baguette.html,21,0.2,0.00,0,5710000,"[72,72,59,72,59,59,72,72,72,72,72,100]",1585591521,"Featured snippet, Image, People also ask"
pyrenäen,83,83,720,75.92,0.00,https://www.delifrance.com/de/ljust-bread-to-share.html,0,0,0.00,0,2300000,"[13,20,37,45,63,100,100,81,45,20,16,20]",1585130525,"Knowledge panel, Image pack, Site links, Video Carousel"
pâtisserie française,11,11,720,83.52,0.00,https://www.delifrance.com/fr/patisserie.html,33,0.32,0.00,0.01,21000000,"[55,55,55,67,55,67,67,82,100,100,100,100]",1585342707,"Local pack, Image pack, Video, Image, Video Carousel"
fondant aux chocolat,85,85,720,86.43,2.49,https://www.delifrance.com/fr/coeur-fondant-chocolat.html,0,0,0.00,0.04,27000000,"[88,88,72,88,59,59,72,59,88,100,88,72]",1585121205,"Knowledge panel, Image pack, Image, Video Carousel"
calorie chocolatine,33,33,720,81.05,0.00,https://www.delifrance.com/fr/pain-au-chocolat-tournesol.html,0,0,0.00,0.01,13600,"[67,100,100,100,82,82,82,82,82,67,55,100]",1585195269,"Video, Featured snippet, Image, People also ask"
choux patissier,94,92,720,82.89,0.00,https://www.delifrance.com/worldwide_fr/pate-a-choux,0,0,0.00,0.02,3980000,"[72,88,72,72,48,59,48,59,88,88,100,72]",1585586833,"Knowledge panel, Video, Image, Video Carousel"
coeur fondant au chocolat,14,14,720,88.6,2.49,https://www.delifrance.com/fr/coeur-fondant-chocolat.html,1,0,2.00,0.04,2990000,"[55,100,68,45,37,37,55,55,55,68,55,45]",1585156535,"Image pack, Image, Video Carousel, FAQ"
suisse viennoiserie,11,11,720,85.95,0.00,https://www.delifrance.com/fr/viennoiserie/specialite/suisse.html,33,0.32,0.00,0,314000,"[59,72,59,59,48,48,72,72,100,88,88,100]",1585421934,"Knowledge panel, Image, Video Carousel"
pain aux olives,39,39,720,85.86,0.00,https://www.delifrance.com/worldwide_fr/pain-aux-olives-de-kalamata.html,0,0,0.00,0,156000000,"[59,72,72,100,72,72,72,72,72,72,88,72]",1585252745,"Image pack, Image, Video Carousel"
pain fourré,40,40,720,80.34,0.00,https://www.delifrance.com/fr/viennoiserie/specialite/pain-fourre.html,0,0,0.00,0.01,3380000,"[30,37,37,77,45,45,45,37,45,100,77,45]",1585429437,"Image pack, Image, Video Carousel"
pain rond,13,13,720,87.54,0.00,https://www.delifrance.com/worldwide_fr/s6563-petit-pain-rond.html,6,0.05,0.00,0.03,15800000,"[24,63,30,100,37,45,45,45,55,55,55,55]",1585335516,"Image pack, Image, Video Carousel"
gateau religieuse,85,85,720,90.43,0.00,https://www.delifrance.com/fr/patisserie/pate-a-chou/religieuse.html,0,0,0.00,0,323000,"[48,59,59,100,48,48,59,59,88,88,72,72]",1585429605,"Knowledge panel, Video, Image, Video Carousel"
sanwich,26,26,720,92.06,0.68,https://www.delifrance.com/fr/nos-conseils/cat/conseil_sandwich,1,0,0.00,0.01,1610000000,"[82,82,82,82,100,82,82,82,82,82,82,82]",1585220287,"Knowledge panel, Local pack, Site links, Image, Video Carousel"
mini croissant jambon fromage,60,61,720,85,0.00,https://www.delifrance.com/fr/croissant-jambon-fromage.html,0,0,0.00,0.08,353000,"[31,25,14,68,38,21,17,25,31,38,100,21]",1585544541,"Image pack, Image, Video Carousel"
vanille tresse,13,12,720,74.88,0.00,https://www.delifrance.com/worldwide_fr/77953-tresse-vanille.html,6,0.05,0.00,0.09,343000,"[37,45,37,30,45,77,100,68,55,55,55,55]",1585540731,"Image pack, Image, Video Carousel"
poids baguette pain,10,8,720,82.39,0.99,https://www.delifrance.com/fr/pain/pains-sandwich/demi-baguette.html,21,0.2,21.00,0,754000,"[72,72,59,100,72,72,100,88,59,59,59,100]",1585580456,"Site links, Featured snippet, Image, People also ask"
poids baguette pain,16,0,720,82.39,0.99,https://www.delifrance.com/fr/pain/petit-pain.html,3,0.02,3.00,0,754000,"[72,72,59,100,72,72,100,88,59,59,59,100]",1585580456,"Site links, Featured snippet, Image, People also ask"
poids tomate,20,20,720,78.31,0.00,https://www.delifrance.com/worldwide_fr/s1371-corbeille-tomate-jambon.html,2,0.01,0.00,0,4780000,"[55,82,82,100,100,100,100,100,82,67,55,82]",1585475914,"Featured snippet, People also ask"
poulet poireaux,39,35,720,84.84,0.00,https://www.delifrance.com/worldwide_fr/s6924-panier-poulet-poireaux.html,0,0,0.00,0,9530000,"[100,88,72,59,26,17,21,48,72,100,88,100]",1585582889,"Image pack, Image, Video Carousel"
combien pese une baguette,9,9,720,83.65,0.00,https://www.delifrance.com/fr/pain/pains-sandwich/demi-baguette.html,21,0.2,0.00,0,643000,"[82,100,100,100,82,67,82,82,82,82,67,100]",1585378885,"Featured snippet, Image, People also ask"
chocolat fondant,38,38,720,85.44,0.96,https://www.delifrance.com/fr/coeur-fondant-chocolat.html,0,0,0.00,0.04,28400000,"[82,82,82,82,55,55,67,67,100,100,100,82]",1585011877,"Knowledge panel, Image pack, Image, Video Carousel"
pizza marguerita,65,78,590,90.6,1.15,https://www.delifrance.com/be_fr/plaque-de-pizza-margherita.html,0,0,0.00,0.01,64700000,"[67,82,67,82,82,100,100,82,82,82,67,82]",1585573480,"Knowledge panel, Image, Video Carousel"
lava cake,39,39,590,72.54,0.00,https://www.delifrance.com/uk/chocolate-lava-cake.html,0,0,0.00,0.02,48600000,"[55,55,55,67,67,82,100,67,100,82,67,67]",1585421924,"Knowledge panel, Video, Image, Video Carousel"
recette eclair vanille,58,31,590,81.33,2.37,https://www.delifrance.com/fr/eclair-a-la-vanille.html,0,0,0.00,0.02,142000,"[67,67,67,82,55,44,44,44,100,82,82,82]",1585605622,"Image, Video Carousel"
le tiramisu,29,29,590,85.48,0.26,https://www.delifrance.com/fr/tiramisu.html,0,0,0.00,0.02,74800000,"[59,48,39,48,32,32,39,39,100,72,59,72]",1585534252,"Knowledge panel, Local pack, Site links, Image, Video Carousel"
beniet,83,83,590,89.56,0.00,https://www.delifrance.com/worldwide_fr/s2433-beignet-nature.html,0,0,0.00,0,7960000,"[82,100,55,67,55,55,55,55,67,55,55,67]",1585056090,"Knowledge panel, Image, Video Carousel"
croissant saucisse,71,58,590,82.23,0.00,https://www.delifrance.com/worldwide_fr/traiteur.html,0,0,0.00,0,413000,"[24,24,24,81,30,24,30,24,30,37,100,37]",1585563238,"Image pack, Image, Video Carousel"
poids d une baguette de pain,10,10,590,83.56,0.00,https://www.delifrance.com/fr/pain/pains-sandwich/demi-baguette.html,17,0.16,0.00,0,1150000,"[67,82,67,82,67,55,67,67,67,67,55,100]",1585414932,"Site links, Featured snippet, Image, People also ask"
choux pastry,26,26,590,72.67,0.00,https://www.delifrance.com/uk/choux-pastry,0,0,0.00,0,18800000,"[44,67,54,67,82,82,82,100,100,82,82,67]",1585501472,"Knowledge panel, Site links, Video, Image, Video Carousel"
pêche melba recette,20,20,590,88.27,0.00,https://www.delifrance.com/fr/la-peche-melba.html,1,0,0.00,0,5330000,"[9,14,7,17,21,100,100,38,9,7,9,5]",1585454440,"Image pack, Image, Video Carousel"
pain polka,3,3,590,75.64,0.00,https://www.delifrance.com/worldwide_fr/78101-pain-polka.html,53,0.51,0.00,0,17700000,"[54,67,54,67,67,67,82,82,100,82,100,82]",1585411326,"Image pack, Image, Video Carousel"
tartaruga,5,6,590,85.32,0.00,https://www.delifrance.com/fr/tartaruga.html,29,0.28,0.00,0.02,21200000,"[54,67,67,67,67,100,100,100,100,82,82,82]",1585551627,"Knowledge panel, Local pack, Image pack, Video Carousel, FAQ"
tartaruga,6,7,590,85.32,0.00,https://www.delifrance.com/ch_fr/tartaruga.html,29,0.28,0.00,0.02,21200000,"[54,67,67,67,67,100,100,100,100,82,82,82]",1585551627,"Knowledge panel, Local pack, Image pack, Video Carousel, FAQ"
délifrance,1,1,590,84.63,0.00,https://www.delifrance.com/fr,472,4.6,0.00,0,485000,"[67,100,82,82,82,100,54,67,100,82,67,100]",1585051505,"Knowledge panel, Local pack, Image pack, Site links, Video Carousel, FAQ"
cuisson du pain au four,15,15,590,78.35,0.00,https://www.delifrance.com/fr/nos-conseils/Cuisson_des_pains,2,0.01,0.00,0,33200000,"[100,100,67,55,36,30,44,82,100,82,55,100]",1585407846,"Image, Video Carousel"
coulant,53,53,590,95.47,0.00,https://www.delifrance.com/ch_fr/chocolade-fondant.html?___from_store=ch,0,0,0.00,0,20400000,"[39,48,100,48,48,48,59,48,59,48,59,59]",1585481622,"Instant answer, Image pack, Site links, Image, Video Carousel, FAQ"
pizza baguette,24,24,590,84.97,0.00,https://www.delifrance.com/be_fr/pizza-baguette-jambon-et-champignons.html,0,0,0.00,0.01,69000000,"[82,82,82,82,67,82,100,100,100,100,82,100]",1585432804,"Local pack, Image pack, Image, Video Carousel"
décongeler du pain au four,35,35,590,83.6,0.03,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,0,0,0.00,0.01,285000,"[36,54,67,67,54,54,82,82,100,100,100,100]",1585444198,"Video, Featured snippet, Image, People also ask"
baguette garnie,18,18,590,85.58,0.00,https://www.delifrance.com/be_fr/traiteur/sandwich-garni/baguette-garnie.html,1,0,0.00,0,782000,"[39,48,48,59,59,72,72,59,59,48,100,59]",1585519189,"Image pack, Image, Video Carousel"
tresse au chocolat,72,72,590,87.47,0.00,https://www.delifrance.com/worldwide_fr/77954-tresse-chocolat-noisettes.html,0,0,0.00,0.02,880000,"[55,67,55,55,67,55,55,67,100,67,82,67]",1585517069,"Image pack, Video, Image"
tresse au chocolat,73,73,590,87.47,0.00,https://www.delifrance.com/fr/tresse-chocolat-noisettes.html,0,0,0.00,0.02,880000,"[55,67,55,55,67,55,55,67,100,67,82,67]",1585517069,"Image pack, Video, Image"
patisserie americaine,6,6,590,82.05,0.00,https://www.delifrance.com/be_fr/patisserie/patisserie-americaine.html,29,0.28,0.00,0.01,165000,"[39,48,39,39,48,100,39,59,59,59,39,48]",1585445410,"Local pack, Image pack, Video Carousel"
dounuts,45,45,590,88.51,0.34,https://www.delifrance.com/ch_fr/viennoiserie/us-bakery/donuts.html,0,0,0.00,0.03,216000000,"[54,67,54,54,100,100,82,67,82,67,67,82]",1585252060,"Knowledge panel, Local pack, Top stories, Image, Video Carousel"
tartelette aux fruits,57,57,590,86.41,0.00,https://www.delifrance.com/ch_fr/tartelette-aux-fruits-ass.html,0,0,0.00,0.19,7290000,"[39,100,48,59,48,59,48,59,59,48,59,48]",1585268891,"Image pack, Image, Video Carousel"
patiserie,50,50,590,86.4,1.59,https://www.delifrance.com/fr/patisserie.html,0,0,0.00,0.01,181000000,"[82,100,82,82,82,82,82,100,100,100,82,100]",1585401961,"Local pack, Top stories, Image pack, Site links, Video Carousel"
friand saucisse,76,76,590,82.58,0.00,https://www.delifrance.com/worldwide_fr/traiteur/friand-feuillete.html,0,0,0.00,0.01,53300,"[55,82,67,67,55,55,44,67,67,82,100,100]",1585454512,"Image pack, Image, Video Carousel"
suisse patisserie,23,23,590,79.11,0.00,https://www.delifrance.com/fr/viennoiserie/specialite/suisse.html,0,0,0.00,0,8030000,"[55,67,55,55,44,67,67,67,100,82,67,82]",1585497744,"Knowledge panel, Local pack, Image, Video Carousel"
friand fromage,25,25,590,87.15,0.00,https://www.delifrance.com/be_fr/friand-fromage.html,0,0,0.00,0.05,150000,"[44,82,82,82,44,36,36,67,82,100,82,100]",1585497911,"Image pack, Video, Image, Video Carousel"
gros ballon,23,23,590,83.81,0.48,https://www.delifrance.com/ch_fr/gros-ballon.html,0,0,0.00,1,23400000,"[44,67,67,67,82,100,55,82,67,82,67,67]",1585520442,"Image pack, Site links, Video"
dwich,12,15,590,86.04,0.00,https://www.delifrance.com/worldwide_fr/traiteur/dwich.html,7,0.06,0.00,0,80,"[54,67,67,82,67,82,100,82,82,82,82,67]",1585560526,"Local pack, Image pack, Image, Video Carousel"
eclair a la vanille,11,11,590,80.57,0.00,https://www.delifrance.com/fr/eclair-a-la-vanille.html,27,0.26,0.00,0.02,440000,"[67,67,67,67,67,55,44,55,100,100,82,67]",1585522772,"Image pack, Image, Video Carousel"
parfum de vanille,87,87,590,85.94,0.83,https://www.delifrance.com/worldwide_fr/s1054-eclair-parfum-vanille.html,0,0,0.00,0.08,19000000,"[44,55,55,44,55,55,82,82,82,82,100,82]",1585483325,"Image pack, Featured video, Video Carousel"
baguette poids,7,7,590,79.99,0.00,https://www.delifrance.com/fr/pain/pains-sandwich/demi-baguette.html,23,0.22,0.00,0.02,5670000,"[67,82,67,82,82,67,67,67,67,82,67,100]",1585407495,"Site links, Featured snippet, Image, People also ask"
muffin caramel,38,38,590,79.77,0.00,https://www.delifrance.com/uk/muffin-caramel.html,0,0,0.00,0.03,31600000,"[67,82,55,67,55,36,44,67,82,100,55,55]",1585451254,"Image pack, Image, Video Carousel"
calorie pain baguette,82,0,590,82.2,0.00,https://www.delifrance.com/fr/pain/pains-sandwich/demi-baguette.html,0,0,0.00,0,388000,"[67,67,82,100,82,67,67,82,67,67,54,100]",1585550015,"Knowledge panel, Video, Featured snippet, Image, People also ask"
calorie pain chocolat,42,42,590,83.46,0.00,https://www.delifrance.com/fr/pain-au-chocolat-tournesol.html,0,0,0.00,0,545000,"[82,100,82,82,82,82,82,67,67,67,54,82]",1585379591,"Site links, Featured snippet, Image, Video Carousel, People also ask"
la saumure,73,68,590,85.57,0.00,https://www.delifrance.com/ch_fr/delice-a-la-saumure.html,0,0,0.00,0,1150000,"[82,67,67,67,67,82,82,82,82,100,100,100]",1585573172,"Knowledge panel, Image pack, Site links, Video, Image, Video Carousel, People also ask"
croissants salés,27,24,590,86.66,0.00,https://www.delifrance.com/worldwide_fr/mini-croissants-sales.html,0,0,0.00,0.01,4200000,"[30,30,37,100,37,30,45,37,45,45,77,45]",1585541555,"Image pack, Site links, Image, Video Carousel"
pain batard,65,62,590,77.18,0.00,https://www.delifrance.com/worldwide_fr/s0679-batard-noix.html,0,0,0.00,0,266000,"[55,67,82,100,67,82,67,67,55,67,67,67]",1585564066,"Knowledge panel, Site links, Image, Video Carousel, People also ask"
temperature cuisson pain,17,17,590,75.17,0.00,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,2,0.01,0.00,0.01,451000000,"[67,82,67,82,67,44,82,67,82,100,82,82]",1585493910,"Image, Video Carousel"
plaque chocolat,66,66,590,80.95,0.64,https://www.delifrance.com/fr/demi-plaque-chocolat-praline-et-caramel.html,0,0,0.00,0.63,16200000,"[20,25,30,20,16,25,20,37,100,68,68,68]",1585292351,"Image pack, Image, Video Carousel"
eclair café,23,23,590,86.26,0.00,https://www.delifrance.com/fr/eclair-au-cafe.html,0,0,0.00,0.22,2570000,"[67,67,55,55,44,44,44,55,100,100,82,67]",1585505066,"Local pack, Image pack, Image, Video Carousel"
exemple de cuisine,72,72,590,85.24,0.69,https://www.delifrance.com/fr/nos-conseils/regle-5-m,0,0,0.00,1,260000000,"[55,55,44,44,44,67,82,82,100,82,55,100]",1585537270,"Image pack, Video Carousel"
french baguette,58,58,590,83.05,0.00,https://www.delifrance.com/us/french-baguette.html,0,0,0.00,0.03,50300000,"[48,48,48,48,48,72,88,72,100,48,59,72]",1585422092,"Knowledge panel, Site links, Video, Image, Video Carousel"
pate a choux eclair,78,78,590,83.47,0.00,https://www.delifrance.com/fr/patisserie/pate-a-chou.html,0,0,0.00,0.04,157000,"[82,100,100,100,55,36,44,44,82,100,100,55]",1585184319,"Image pack, Video, Image, Video Carousel"
torsade au chocolat,12,12,590,81.16,0.00,https://www.delifrance.com/fr/torsade-aux-pepites-de-chocolat.html,1,0,0.00,0,517000,"[82,55,55,55,44,55,55,67,100,82,67,67]",1585425657,"Image pack, Image, Video Carousel"
un éclair au chocolat,24,24,590,85.14,0.00,https://www.delifrance.com/fr/eclair-au-chocolat.html,0,0,0.00,0.01,4620000,"[67,82,67,67,67,67,67,67,100,100,82,67]",1585501496,"Image pack, Site links, Image, Video Carousel"
coeur fondant chocolat,18,17,590,87.85,2.49,https://www.delifrance.com/fr/coeur-fondant-chocolat.html,1,0,4.00,0.02,3010000,"[100,21,32,72,39,39,48,48,72,59,88,59]",1585576739,"Image, Video Carousel, FAQ"
poulet tex mex,44,59,590,82.89,0.00,https://www.delifrance.com/worldwide_fr/76167-dwich-poulet-tex-mex.html,0,0,0.00,0.02,1100000,"[67,82,67,82,82,82,82,82,82,82,82,100]",1585558765,"Image pack, Image, Video Carousel"
pate d ours,13,11,590,80.34,0.20,https://www.delifrance.com/fr/patte-d-ours-creme-patissiere.html,5,0.04,1.00,0.96,8150000,"[82,82,82,82,82,67,82,82,100,100,82,100]",1585587250,"Image pack, Image, Video Carousel"
paris brest patisserie,48,48,590,86.47,0.92,https://www.delifrance.com/fr/patisserie/pate-a-chou/paris-brest.html,0,0,0.00,0.02,640000,"[67,82,54,36,54,67,100,82,100,100,67,82]",1585488066,"Knowledge panel, Site links, Image, Video Carousel"
layer cake fruit,77,77,590,72.03,0.00,https://www.delifrance.com/worldwide/red-fruits-layer-cake.html,0,0,0.00,0,53900000,"[36,55,55,55,55,67,67,67,100,100,82,82]",1585063454,"Image pack, Image, Video Carousel"
fondant chocolat coeur coulant,75,66,590,86.37,3.64,https://www.delifrance.com/fr/coeur-fondant-chocolat.html,0,0,0.00,0.1,241000,"[82,82,82,82,54,44,54,54,82,100,82,67]",1585548134,"Image, Video Carousel"
beignet nature,26,18,590,90.92,0.00,https://www.delifrance.com/worldwide_fr/s2433-beignet-nature.html,0,0,0.00,0.01,6930000,"[100,100,55,67,44,44,55,55,67,82,67,67]",1585602261,"Image pack, Site links, Image, Video Carousel"
macarrom,77,77,590,88.52,0.00,https://www.delifrance.com/worldwide_fr/patisserie/macaron.html,0,0,0.00,0.04,35900000,"[59,72,59,59,39,39,39,39,88,88,100,72]",1585202543,"Knowledge panel, Local pack, Site links, Image, Video Carousel"
pain campagne,71,71,590,85.41,0.00,https://www.delifrance.com/worldwide_fr/s0178-pain-campagne.html,0,0,0.00,0.01,42000000,"[67,67,54,67,54,67,67,100,100,100,100,100]",1585328546,"Knowledge panel, Image, Video Carousel"
recette de sandwich,71,0,590,90.43,0.11,https://www.delifrance.com/worldwide_fr/conseils-worldwide,0,0,0.00,0.05,22300000,"[82,82,82,82,82,100,82,82,67,54,44,67]",1585558817,"Image pack, Site links, Image, Video Carousel"
recette eclair au café,71,71,590,85.81,0.00,https://www.delifrance.com/fr/eclair-au-cafe.html,0,0,0.00,0.01,170000,"[59,72,72,48,32,32,39,32,72,100,59,59]",1585141170,"Video, Image, Video Carousel"
exemple cuisine,85,85,590,87.12,0.91,https://www.delifrance.com/fr/nos-conseils/regle-5-m,0,0,0.00,0.08,212000000,"[36,44,44,36,36,67,82,82,100,82,55,100]",1585483158,"Image pack, Site links, Video Carousel"
5cm,17,28,590,83.06,0.00,https://www.delifrance.com/fr/fond-tartelette-carree-5.html,2,0.01,0.00,0,343000000,"[44,55,55,55,55,82,100,67,82,82,82,100]",1585555536,Image pack
viennoiserie suisse,8,7,590,87.48,0.00,https://www.delifrance.com/fr/viennoiserie/specialite/suisse.html,17,0.16,0.00,0,285000,"[44,55,55,67,55,67,82,82,100,82,82,82]",1585584188,"Knowledge panel, Image, Video Carousel"
bagnat,69,69,590,87.96,0.00,https://www.delifrance.com/be_fr/maxi-pan-bagnat-blanc.html,0,0,0.00,0.01,1730000,"[44,82,67,67,82,100,100,82,82,82,82,82]",1585515614,"Knowledge panel, Site links, Image, Video Carousel"
grossiste patisserie,51,51,590,64.64,0.44,https://www.delifrance.com/fr,0,0,0.00,0.35,280000,"[67,67,55,67,55,44,55,67,67,82,100,67]",1585224145,"Local pack, Image pack, Site links, Video"
gauffre de liege,86,86,590,83.18,0.00,https://www.delifrance.com/be_fr/patisserie/gaufre/gaufre-de-liege.html,0,0,0.00,0,82100,"[82,67,55,67,44,44,55,55,82,100,82,82]",1585105604,"Knowledge panel, Site links, Image, Video Carousel"
donuts chocolat,64,64,590,84.67,0.00,https://www.delifrance.com/be_fr/donut-chocolat.html,0,0,0.00,0.64,4430000,"[55,55,55,55,44,67,67,82,100,100,67,82]",1585432911,"Image pack, Image, Video Carousel"
allumette permanente,36,36,480,71.71,0.09,https://www.delifrance.com/worldwide_fr/s2261-allumette-chocolat.html,0,0,0.00,1,195000,"[6,21,46,100,46,17,11,7,5,7,6,4]",1585429740,"Image pack, Site links, Video Carousel"
c choux,33,33,480,84.74,0.00,https://www.delifrance.com/worldwide_fr/pate-a-choux,0,0,0.00,0.01,19200000,"[45,30,37,30,25,20,25,30,30,37,100,37]",1585368055,"Knowledge panel, Site links, Image, Video Carousel"
cuisson croissant,13,13,480,79.99,0.00,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,4,0.03,0.00,0,6280000,"[67,55,44,44,36,24,36,55,67,82,67,100]",1585304685,"Image, Video Carousel"
décongeler pain four,24,25,480,85.2,0.03,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,0,0,0.00,0.01,111000,"[44,54,54,67,54,44,67,82,82,67,82,100]",1585541105,"Video, Featured snippet, Image, People also ask"
pavé blanc,19,19,480,85.1,0.19,https://www.delifrance.com/fr/pave-blanc.html,1,0,0.00,0.84,21600000,"[54,100,100,81,81,100,81,81,81,66,66,81]",1585296103,"Image pack, Site links, Video, FAQ"
pain et chocolat,53,72,480,92.12,0.00,https://www.delifrance.com/fr/viennoiserie/pain-chocolat.html,0,0,0.00,0.01,83000000,"[54,54,54,54,67,82,67,67,82,67,100,82]",1585569714,"Knowledge panel, Image pack, Site links, Image, Video Carousel"
croissant au fromage,49,49,480,85.97,0.00,https://www.delifrance.com/fr/croissant-jambon-fromage.html,0,0,0.00,0,5520000,"[44,55,44,100,36,36,44,55,67,67,82,67]",1585306782,"Image pack, Image, Video Carousel"
un ou une eclair,33,33,480,90.32,0.00,https://www.delifrance.com/fr/eclair-au-chocolat.html,0,0,0.00,0,10200000,"[54,67,67,67,82,100,82,54,100,67,67,67]",1585026654,"Video, Featured snippet, Image, FAQ"
moelleux au chocolat individuel,22,22,480,88.33,2.49,https://www.delifrance.com/fr/coeur-fondant-chocolat.html,0,0,0.00,0.01,304000,"[44,67,55,44,36,44,44,44,82,100,67,44]",1585307077,"Image pack, Image, Video Carousel"
salmon gravlax,89,89,480,77.06,0.00,https://www.delifrance.com/uk/lime-gravlax-salmon-tart.html,0,0,0.00,0,1330000,"[36,44,54,54,67,82,82,67,44,54,100,44]",1585324875,"Knowledge panel, Image, Video Carousel"
entremet individuel,44,44,480,81.16,0.00,https://www.delifrance.com/fr/patisserie/entremets.html,0,0,0.00,0.03,173000,"[48,39,17,21,17,17,21,32,59,100,88,48]",1585331934,"Image pack, Image, Video Carousel"
maxi burger,4,4,480,86.89,1.23,https://www.delifrance.com/fr/pain/pains-sandwich/pains-burger/maxi-burger.html,33,0.32,41.00,0.03,10400000,"[66,66,66,54,66,81,81,100,100,81,81,100]",1585486851,"Knowledge panel, Image pack, Image, Video Carousel"
orge malté,94,94,480,70.56,0.38,https://www.delifrance.com/be_fr/pain-pyrenees-au-malt-d-orge.html,0,0,0.00,0.99,76000,"[54,67,67,54,54,54,67,54,82,100,82,82]",1585457943,"Knowledge panel, Site links, Shopping ads, Video Carousel, People also ask"
suisse au chocolat,24,24,480,87.85,0.00,https://www.delifrance.com/fr/suisse-pepites-de-chocolat.html,0,0,0.00,0,18600000,"[54,67,54,67,54,67,54,82,100,82,67,82]",1585569513,"Knowledge panel, Top stories, Image, Video Carousel"
opéra dessert,88,88,480,86.41,0.00,https://www.delifrance.com/worldwide_fr/77727-bande-opera-caramel-beurre-sale.html,0,0,0.00,0,3520000,"[36,44,44,44,36,44,44,44,67,100,82,67]",1585346458,"Knowledge panel, Image, Video Carousel"
boule sur la main,44,44,480,73.01,0.00,https://www.delifrance.com/worldwide_fr/boule-a-la-carotte-faconnee-a-la-main.html,0,0,0.00,0,43600000,"[66,66,66,66,66,66,66,81,81,100,100,100]",1585336795,"Image pack, Site links, Video, Image"
cuisson pain au four,13,13,480,79.04,0.00,https://www.delifrance.com/fr/nos-conseils/Cuisson_des_pains,4,0.03,0.00,0.01,1320000000,"[81,81,81,81,54,44,66,81,100,100,81,100]",1585097942,"Image, Video Carousel"
croissant au amande,17,22,480,84.14,0.00,https://www.delifrance.com/fr/croissant-aux-amandes.html,1,0,0.00,0,1540000,"[66,81,66,81,66,81,66,81,100,100,100,100]",1585573225,"Image pack, Image, Video Carousel"
muffin noisette,39,39,480,86.42,0.00,https://www.delifrance.com/fr/muffins-cacao-fourrage-choco-noisette.html,0,0,0.00,0.01,510000,"[81,81,66,66,44,44,54,100,100,100,81,81]",1585138206,"Image pack, Image, Video Carousel"
tarte sucree,71,71,480,90.53,0.00,https://www.delifrance.com/be_fr/patisserie/fond-de-tarte/fond-de-tarte-sucree-beurre-213.html,0,0,0.00,0.03,32300000,"[67,67,67,82,54,54,82,82,100,100,54,67]",1585421947,"Image pack, Image, Video Carousel"
un mille feuille,46,46,480,87.54,0.00,https://www.delifrance.com/worldwide_fr/patisserie/mille-feuille.html,0,0,0.00,0.01,44300000,"[81,100,81,100,81,100,54,66,81,100,81,100]",1585454850,"Knowledge panel, Site links, Video, Image, Video Carousel"
