Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
famille oignon,51,51,170,74.32,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Snacking/Torsade-Oignon-Fromage-90g/p/38238,0,0,0.00,0,5820000,"[67,81,67,81,67,52,52,67,81,100,81,100]",1584864018,"Knowledge panel, Image pack, Site links, Image, Video Carousel"
mini panier,15,15,170,76.48,0.16,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Mix-Mini-Panier-aux-Fruits-40g/p/31507,0,0,0.00,1,120000000,"[42,81,54,65,54,65,65,81,81,81,100,81]",1585170127,"Image pack, Video Carousel"
patisserie surgelée,68,68,170,73.57,0.74,https://pro.bridordefrance.com/la-viennoiserie-surgelee,0,0,0.00,1,9000000,"[67,81,81,67,67,100,81,81,100,81,100,100]",1584516802,"Local pack, Image pack, Reviews, Video Carousel"
b break,6,6,170,78.48,1.68,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/Stick/B-Break-Chorizo-70g/p/37394,1,0.02,2.00,0.01,2410000000,"[54,65,54,65,65,81,81,65,65,81,65,100]",1585483403,"Knowledge panel, Image pack, Video Carousel, FAQ"
b break,7,7,170,78.48,1.68,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/B-Break-Muesli-70g/p/37396,1,0.02,2.00,0.01,2410000000,"[54,65,54,65,65,81,81,65,65,81,65,100]",1585483403,"Knowledge panel, Image pack, Video Carousel, FAQ"
cafe emporter,26,26,140,70.82,0.86,https://pro.bridordefrance.com/cafe-gourmand-a-emporter,0,0,0.00,0.53,26900000,"[53,53,53,65,65,82,65,100,100,100,82,82]",1583784143,"Local pack, Image pack, Reviews, Image, Shopping ads, Video Carousel"
levain levure,82,82,140,68.19,0.00,https://pro.bridordefrance.com/le-levain-decryptage-dune-matiere-vivante,0,0,0.00,0.01,471000,"[82,100,82,65,41,41,65,82,82,100,82,82]",1584160158,"Image pack, Reviews, Image, Video Carousel, People also ask"
pain nutrition,22,22,140,79.25,0.85,https://pro.bridordefrance.com/10-points-cles-sur-le-pain-et-la-nutrition,0,0,0.00,0.01,868000000,"[100,100,100,82,82,82,53,82,100,82,100,82]",1583766052,"Knowledge panel, Reviews, Featured snippet, Video Carousel"
poids petit pain,32,32,140,73.44,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/33993,0,0,0.00,0.7,18900000,"[52,67,52,67,43,52,52,67,52,67,52,100]",1584358204,"Image pack, Reviews, Featured snippet, Image, People also ask"
surgelés en gros pour particulier,63,63,140,63.35,0.40,https://www.bridordefrance.com/expertises,0,0,0.00,0.63,230000,"[100,100,82,82,100,65,53,65,100,100,100,82]",1583429356,"Image pack, Site links, Video"
viennoiserie au beurre connue dans le monde entier,33,33,140,78.6,0.00,https://www.bridordefrance.com/bridor/fr/EUR/histoire,0,0,0.00,0,42,"[0,0,42,27,35,54,100,54,65,65,81,81]",1585281822,"Image pack, Image"
grigner le pain,74,74,140,73.09,0.28,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/Triangle/Pain-Biseaute-Nature-80g/p/37253,0,0,0.00,0.02,32200,"[54,54,81,65,19,12,54,65,19,54,81,100]",1583253197,"Site links, Reviews, Featured snippet, Image, Video Carousel"
esprit pain,75,75,140,86.03,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/33993,0,0,0.00,0,45100000,"[43,43,67,52,67,67,100,81,67,67,81,81]",1584455037,"Local pack, Image pack, Reviews, Video Carousel"
logo boulanger png,59,59,140,59.44,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0,58600000,"[16,22,13,22,34,44,34,53,66,81,66,100]",1584260346,Image pack
wholemeal,64,64,140,77.73,0.00,https://www.bridordefrance.com/bridor/en/EUR/bridor/en/EUR/p/34233,0,0,0.00,0,5830000,"[65,82,65,65,65,53,82,82,82,65,65,100]",1585058403,"Instant answer, Image pack, Image, Video Carousel"
pain surgelé,13,13,140,68.88,1.14,https://www.bridordefrance.com/bridor/fr/EUR/expertises,1,0.02,1.00,0.96,7180000,"[82,82,65,100,82,82,82,82,100,82,100,82]",1583442938,"Image pack, Site links, Reviews, AdWords top, Video Carousel"
baguette de campagne,16,16,140,82.39,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/34792,0,0,0.00,0.05,7240000,"[52,52,52,52,67,52,67,81,52,67,100,81]",1583966252,"Image pack, Reviews, Image, Video Carousel"
croissant framboise,60,60,140,76.08,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Croissant-fourre/Croissant-fourre-Framboise-90g/p/36671,0,0,0.00,0.01,586000,"[52,52,43,43,43,52,81,81,100,81,67,100]",1584608982,"Image pack, Reviews, Image, Video Carousel"
pain au chocolat origine,27,27,140,82.56,0.00,https://pro.bridordefrance.com/pain-chocolat-chocolatine,0,0,0.00,0,5740000,"[52,100,43,67,67,67,81,52,67,52,67,67]",1584835227,"Knowledge panel, Image pack, Site links, Image, People also ask"
marché de la restauration rapide en france 2018,73,73,140,71.19,0.00,https://pro.bridordefrance.com/la-restauration-rapide-top-10-des-ambitions-pour-2018,0,0,0.00,0,17400000,"[81,81,100,100,100,52,24,24,33,52,52,33]",1583568835,"Reviews, Featured snippet"
croissant abricot,12,12,140,81.62,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Categorie/Les-Mini-et-Maxi-Gourmandes/Croissant-aux-Abricots-115g/p/30009,1,0.02,0.00,0,290000,"[52,67,52,67,81,100,100,67,81,67,52,81]",1585123459,"Knowledge panel, Image pack, Image, Video Carousel"
pâtisserie lenôtre,86,86,140,86.31,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Patisseries/Plateau--Versailles/p/35982,0,0,0.00,0.05,294000,"[35,42,54,100,65,35,42,54,65,35,27,27]",1583782267,"Local pack, Image pack, Site links, Reviews, Image, Video Carousel"
les gourmandes,37,37,140,75.23,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Collection/Les-maxi-gourmandes/c/MaxiGourmande,0,0,0.00,0.05,41600000,"[82,100,82,82,82,100,82,100,100,82,82,53]",1583734371,"Local pack, Image pack, Reviews, Video Carousel"
pain en francais,59,59,140,75.33,0.00,https://pro.bridordefrance.com/10-points-cles-sur-la-relation-entre-les-francais-et-leur-pain,0,0,0.00,0,63800000,"[100,82,82,65,82,41,65,65,65,65,82,82]",1583330521,"Image pack, Reviews, Featured snippet, Image, Video Carousel"
macaron patisserie,70,70,140,76.95,0.00,https://pro.bridordefrance.com/macaron-symbole-de-patisserie-francaise,0,0,0.00,0.6,5880000,"[35,42,42,42,35,42,54,42,100,54,65,65]",1585112361,"Local pack, Image pack, Site links, Video, Image, Video Carousel"
blanchir ris de veau,91,91,140,84.55,0.00,https://pro.bridordefrance.com/recette/bunnroll-le-chou-fleur-ris-de-veau-et-anguille-fumee,0,0,0.00,0,52700,"[19,19,24,19,12,8,8,12,19,24,100,29]",1585386488,"Image, Video Carousel"
croissant aux abricots,12,12,140,83.34,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Categorie/Les-Mini-et-Maxi-Gourmandes/Croissant-aux-Abricots-115g/p/30009,1,0.02,0.00,0,454000,"[65,82,65,82,82,100,100,65,100,100,65,100]",1585184333,"Knowledge panel, Image, Video Carousel"
origine du pain au chocolat,34,34,140,84.23,0.00,https://pro.bridordefrance.com/pain-chocolat-chocolatine,0,0,0.00,0.02,6160000,"[54,100,54,54,54,54,81,54,54,54,42,54]",1585407642,"Knowledge panel, Site links, Video, Image, Video Carousel, People also ask"
pain aux fruits,46,46,140,79.41,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/Pain-aux-Fruits-180g/p/30894,0,0,0.00,0.05,622000000,"[67,43,52,43,43,43,33,52,81,100,100,100]",1583492484,"Image pack, Reviews, Image, Video Carousel"
triangle au amande,32,32,140,83.15,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Triangle-aux-Amandes-90g/p/30310,0,0,0.00,0,1170000,"[28,18,23,28,100,67,13,23,23,36,28,36]",1583709441,"Knowledge panel, Reviews, Image, Video Carousel"
le buffet gourmand,18,18,140,76.62,0.65,https://pro.bridordefrance.com/concoursbridor2018-le-buffet-gourmand,0,0,0.00,0.03,5640000,"[15,19,12,81,54,35,54,81,100,100,81,65]",1585007962,"Knowledge panel, Image pack, Video, Video Carousel"
tylenol france,76,76,140,79.26,0.00,https://www.bridordefrance.com/traductions/archive/890310-rash-on-face-tylenol-with-codeine-red.pdf,0,0,0.00,0.04,1270000,"[42,54,65,65,35,42,65,54,42,54,100,65]",1584372036,"Reviews, People also ask"
l esprit du pain,73,73,140,84.3,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/33993,0,0,0.00,0,37200000,"[24,81,100,100,52,52,81,67,67,67,100,81]",1584835113,"Knowledge panel, Image pack, Video, Video Carousel"
patisserie surgelée haut de gamme,24,24,140,67.94,0.90,https://www.bridordefrance.com/bridor/fr/EUR/expertises,0,0,0.00,0.45,2770000,"[100,65,100,100,100,65,65,65,100,100,100,82]",1583250069,"Image pack, Site links, Reviews"
fournisseur pain surgelé pour point chaud prix,6,6,140,59.07,0.76,https://www.bridordefrance.com/bridor/fr/EUR/expertises,7,0.15,5.00,0.29,59,"[81,52,52,67,67,52,67,81,81,81,67,100]",1584338392,"Image pack, Site links, Reviews, Video, AdWords bottom"
recette brioche façon pain perdu,62,62,140,82.33,0.00,https://pro.bridordefrance.com/recette/cube-de-brioche-facon-pain-perdu,0,0,0.00,0.01,442000,"[82,100,100,82,100,53,41,82,65,100,100,100]",1583890144,"Site links, Reviews, Image, Video Carousel"
mini pain au chocolat,17,17,140,78,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Mini-Pain-au-Chocolat-28g/p/30122,0,0,0.00,0.48,16300000,"[65,53,65,65,82,82,82,65,100,82,100,82]",1583654811,"Image pack, Reviews, Image, Video Carousel"
grossiste surgelé professionnel,54,54,140,65.04,0.70,https://www.bridordefrance.com/bridor/fr/EUR/expertises,0,0,0.00,0.86,98,"[52,52,52,52,52,52,100,52,52,52,52,67]",1584896257,"Local pack, Image pack, Site links"
mini roulé,31,31,140,75.7,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Mix-Mini-Roule-Arc-En-Ciel-40g/p/36734,0,0,0.00,0.37,33100000,"[42,35,54,54,65,42,54,35,35,54,65,100]",1583255367,"Image pack, Reviews, Video, Image, Video Carousel"
fournisseur pain burger artisanal,62,62,110,60.01,0.50,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0.32,94,"[53,53,100,65,82,53,53,53,65,65,82,65]",1583591207,"Image pack, Site links, Reviews, Video, Image"
laetitia gaborit,66,66,110,85.74,0.00,https://pro.bridordefrance.com/finale-de-la-2eme-edition-du-petit-dejeuner-gourmand,0,0,0.00,0,152000,"[8,100,8,8,12,24,7,12,19,19,7,12]",1585047808,"Knowledge panel, Image pack, Video Carousel"
50g de pain,4,4,110,79.34,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/Petit-Pain-Cereales-et-Graines-50g/p/37628,7,0.15,0.00,0,6590000,"[100,64,100,64,79,79,79,79,100,100,64,50]",1583580772,"Image pack, Reviews, Image"
healthy en français,33,33,110,84.94,0.00,https://pro.bridordefrance.com/les-tendances-alimentaires-comment-les-francais-vivent-healthy,0,0,0.00,0,738000000,"[64,79,79,79,64,64,64,100,100,100,79,100]",1584871499,Instant answer
beurre charente poitou aop,18,18,110,70.33,0.39,https://pro.bridordefrance.com/beurre-aop-charentes-poitou,0,0,0.00,0.53,21300,"[28,22,34,22,22,16,22,34,44,34,44,100]",1585360839,"Knowledge panel, Site links, Video Carousel"
ifat vannes,58,58,110,82.27,0.00,https://pro.bridordefrance.com/concoursbridor2018-le-buffet-modulable,0,0,0.00,0,92,"[67,81,43,52,52,43,24,52,43,67,67,100]",1584164938,"Knowledge panel, Image pack, Site links, Reviews, Video Carousel"
the organic,60,60,110,69.82,0.24,https://www.bridordefrance.com/bridor/en/EUR/Catalog/Collection/The-Organic-range/c/BIO,0,0,0.00,0.99,1410000000,"[64,100,79,64,50,64,64,50,79,100,100,100]",1584582595,"Image pack, Site links, Reviews, Video, FAQ"
denis courtiade,52,52,110,75.09,0.42,https://pro.bridordefrance.com/pains-et-inclusions-les-accords,0,0,0.00,0.07,83,"[0,0,0,0,0,0,0,0,0,0,100,36]",1583959001,"Knowledge panel, Site links, Tweet, Video Carousel"
boulangerie lalos,49,49,110,71.1,0.00,https://pro.bridordefrance.com/tendance-street-food-frederic-lalos-yoni-saada,0,0,0.00,0,10100,"[81,100,81,54,35,27,27,27,27,27,35,35]",1583850478,"Local pack, Image pack, Site links, Reviews, Video, Image, Video Carousel"
mayonnaise vinaigre balsamique,80,80,110,78.54,0.00,https://pro.bridordefrance.com/recette/sandwich-le-bressan,0,0,0.00,0,255000,"[53,53,53,65,65,65,65,82,41,41,53,100]",1583882925,"Reviews, Image, Video Carousel"
codeine for migraine,92,92,110,80.04,0.00,https://www.bridordefrance.com/traductions/archive/544575-can-codeine-phosphate-give-you-a-headache.pdf,0,0,0.00,0,1130000,"[64,79,64,79,79,79,50,64,79,79,100,64]",1583465903,"Reviews, People also ask"
stick chocolat,54,54,110,77.06,0.12,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/37395,0,0,0.00,1,10400000,"[65,53,41,53,41,53,53,65,82,82,100,65]",1583370371,"Image pack, Reviews, Image, Shopping ads"
catalogue burger 2018,18,18,110,72.44,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Snacking/Bun-n-Roll-85g/p/36967,0,0,0.00,0.06,19000000,"[66,100,66,66,28,28,22,28,22,9,6,3]",1584592957,"Image pack, Reviews, Video"
baguette campagne,15,15,110,81.5,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/34792,0,0,0.00,0.07,4100000,"[50,64,50,64,50,100,100,100,79,79,79,79]",1584205130,"Image pack, Reviews, Image, Video Carousel"
autant de pains,96,96,110,77.61,0.00,https://pro.bridordefrance.com/les-francais-jamais-sans-leur-pain,0,0,0.00,0,8040000,"[65,82,65,65,65,100,65,65,65,82,65,82]",1584422602,"Local pack, Image pack, Reviews"
condesa paris,29,29,110,84.34,0.00,https://pro.bridordefrance.com/interview-indra-carrillo-la-condesa-paris,0,0,0.00,0.01,92,"[100,100,82,65,53,53,41,41,53,65,65,53]",1583220572,"Knowledge panel, Image pack, Site links, Reviews, Video, Video Carousel"
60g,42,0,110,67.68,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Croissant-60g/p/34161,0,0,0.00,0.03,78100000,"[50,50,64,64,64,50,64,64,100,100,100,100]",1585584156,"Image pack, Video"
lenotre recrutement,49,49,110,81.33,15.03,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0.06,413000,"[52,67,52,81,43,52,33,52,100,67,43,67]",1584739682,"Image pack, Jobs search, FAQ"
tomillo en frances,56,56,110,80.42,0.00,https://www.bridordefrance.com/bridor/es/EUR/bridor/es/EUR/p/36421,0,0,0.00,0,2300000,"[41,53,41,24,41,100,82,53,82,100,82,53]",1584277315,"Instant answer, Image pack, Reviews, Video, Image"
pain au,84,84,110,87.17,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/32577,0,0,0.00,0.02,809000000,"[64,64,50,79,64,64,64,79,100,79,100,79]",1585220344,"Knowledge panel, Top stories, Image, Video Carousel"
oignon famille,58,58,110,78.35,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Snacking/Torsade-Oignon-Fromage-90g/p/38238,0,0,0.00,0,6960000,"[79,100,79,100,50,64,64,79,64,100,100,100]",1584533606,"Knowledge panel, Image pack, Site links, Reviews, Image, Video Carousel"
pain graine,70,70,110,77.42,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/Pain-Cereales-et-Graines-400g/p/37742,0,0,0.00,0.31,5700000,"[65,82,100,53,65,53,53,65,65,100,100,82]",1583145017,"Image pack, Reviews, Image, Video Carousel"
beurre aop charentes poitou,12,12,110,75.2,0.20,https://pro.bridordefrance.com/beurre-aop-charentes-poitou,1,0.02,0.00,0.42,58100,"[100,65,24,41,65,53,53,29,82,100,82,29]",1583914051,"Knowledge panel, Site links, Reviews, Shopping ads, Video Carousel"
macaron beurre salé,73,73,110,79.68,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Patisseries/Plateau-de-Macarons-Monoparfum-Caramel-au-Beurre-sale-12g/p/35724,0,0,0.00,0.14,2390000,"[42,42,54,35,35,27,19,27,27,54,65,100]",1583779081,"Image pack, Reviews, Image, Video Carousel"
noix au caramel,72,72,110,81.66,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Mini-Roul%C3%A9-Noix-et-Caramel-40g/p/36731,0,0,0.00,0.23,12800000,"[22,28,16,22,22,9,16,22,53,66,100,34]",1585177040,"Image pack, Image, Video Carousel"
torsade viennoiserie,20,20,110,77.37,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Torsade-Chocolat-120g/p/30302,0,0,0.00,0,80200,"[43,52,33,33,24,43,43,52,81,100,81,67]",1585270880,"Image pack, Image, Video Carousel"
torsade viennoiserie,18,18,110,77.37,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Mini-Torsade-Chocolat-28g/p/31293,0,0,0.00,0,80200,"[43,52,33,33,24,43,43,52,81,100,81,67]",1585270880,"Image pack, Image, Video Carousel"
cuisson croissant surgelé,69,69,110,74.91,1.07,https://pro.bridordefrance.com/la-viennoiserie-surgelee,0,0,0.00,0.11,38800,"[41,41,41,29,24,53,82,53,100,82,100,65]",1584169773,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
torsade au fromage,43,43,110,83.39,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Snacking/Torsade-Oignon-Fromage-90g/p/38238,0,0,0.00,0,326000,"[35,42,35,54,35,35,42,35,42,35,100,42]",1585123135,"Image pack, Video, Image, Video Carousel"
hotel le trophée,92,92,110,87.39,0.37,https://pro.bridordefrance.com/le-trophee-du-maitre-dhotel,0,0,0.00,0.2,1580000,"[29,64,100,64,100,100,100,100,79,100,79,79]",1583914807,"Knowledge panel, Site links, Reviews, AdWords bottom, Video Carousel"
recette macaron caramel beurre salé,83,83,110,83.34,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Patisseries/Plateau-de-Macarons-Monoparfum-Caramel-au-Beurre-sale-12g/p/35724,0,0,0.00,0,262000,"[81,43,52,81,52,52,67,33,52,67,100,33]",1584523215,"Reviews, Image, Video Carousel"
le snacking,80,80,110,66.81,0.29,https://pro.bridordefrance.com/le-snacking-un-marche-porteur,0,0,0.00,0.02,13200000,"[65,53,82,82,82,29,29,41,82,100,82,65]",1583234400,"Knowledge panel, Reviews, Video Carousel"
mini chaussons aux pommes,74,74,110,84.42,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Chausson-aux-Pommes-105g/p/30228,0,0,0.00,0,554000,"[67,33,33,43,52,24,24,19,52,81,100,67]",1583708040,"Image pack, Reviews, Image, Video Carousel"
prix pain au chocolat 2019,87,87,110,81.77,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0.03,10100000,"[0,0,0,0,0,35,65,81,100,100,100,100]",1583107074,"Image pack, Site links, Reviews, Image, Video Carousel"
diamant brun,32,32,110,63.94,0.47,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Patisseries/Plateau--Diamant-Brun/p/35981,0,0,0.00,0.98,4700000,"[33,43,43,43,43,33,43,67,67,52,81,100]",1583169692,"Image pack, Reviews, Video"
pain brioché perdu,95,95,110,86.2,0.00,https://pro.bridordefrance.com/recette/cube-de-brioche-facon-pain-perdu,0,0,0.00,0,1170000,"[65,65,100,82,82,41,41,41,53,82,82,82]",1583857329,"Image pack, Site links, Reviews, Image, Video Carousel"
roulé au jambon fromage,36,56,110,87.5,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Snacking/Roule-Jambon-Fromage-120g/p/33123,0,0,0.00,0,641000,"[41,41,65,82,65,53,65,65,65,53,100,53]",1585605922,"Video, Image, Video Carousel"
la baguette parisienne,7,7,110,80.04,1.08,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/33362,0,0,0.00,0.11,0,"[100,79,79,100,100,79,100,64,100,100,79,100]",1583298638,"Knowledge panel, Image pack, Site links, Reviews, Image, AdWords top, Video Carousel"
country style,28,28,110,79.01,0.00,https://www.bridordefrance.com/bridor/en/EUR/Catalog/Family/Viennese-Pastries/Country-style-Croissant-70g/p/38185,0,0,0.00,0.2,5750000000,"[50,36,64,64,64,100,79,100,79,100,79,79]",1585195595,"Local pack, Image pack, Site links, Video Carousel"
croissant perdu,27,27,110,78.81,0.00,https://pro.bridordefrance.com/recette/croissant-jambon-facon-pain-perdu,0,0,0.00,0,9740000,"[43,33,43,67,100,52,52,52,52,67,67,43]",1583676075,"Image pack, Reviews, Video, Image"
chef world summit,39,39,110,66.4,0.00,http://www.bridordefrance.com/chefs-world-summit-2016?lang_choice_1=fr,0,0,0.00,0,26700000,"[3,3,1,4,4,15,7,10,36,100,4,4]",1584997533,"Knowledge panel, Image pack, Site links, Video Carousel"
façonnage baguette,89,89,110,80.72,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/33362,0,0,0.00,0.07,98300,"[100,64,79,64,50,64,36,50,100,100,79,100]",1583661840,"Image pack, Reviews, Video, Image"
35 weeks pregnant,78,78,110,64.72,0.00,https://www.bridordefrance.com/traductions/archive/362922-vicodin-35-weeks-pregnant-pressure-in-pelvic-and-back-back.pdf,0,0,0.00,0,196000000,"[65,53,53,65,65,82,82,100,82,65,65,65]",1584097985,"Site links, Video Carousel, People also ask"
almond croissant,65,65,110,67.85,0.00,https://www.bridordefrance.com/bridor/en/EUR/bridor/en/EUR/p/35716,0,0,0.00,0.02,8640000,"[29,41,41,53,65,100,100,82,82,65,53,65]",1584969476,"Image pack, Image, Video Carousel"
faire du beurre avec du lait entier,47,47,110,82.44,0.00,https://pro.bridordefrance.com/pourquoi-le-beurre-coute-plus-cher,0,0,0.00,0,4140000,"[22,28,53,100,28,22,44,22,16,44,44,28]",1584262813,"Reviews, Video, Image, Video Carousel, People also ask"
louverné pizza,52,52,110,82.73,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0,59,"[79,64,79,79,79,100,79,64,64,79,79,79]",1583591129,"Knowledge panel, Image pack, Reviews, Video, Video Carousel"
fournisseur patisserie professionnelle,73,73,110,50.17,0.87,https://www.bridordefrance.com/bridor/fr/EUR/expertises,0,0,0.00,0.41,50700,"[65,100,100,65,65,53,29,41,41,82,82,53]",1583147350,"Local pack, Image pack, Site links, Reviews"
75g,18,18,110,73.52,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/31942,0,0,0.00,0.2,37600000,"[79,64,64,64,79,64,50,64,79,79,79,100]",1583712394,"Image pack, Reviews"
brioche bread,31,31,110,65.31,0.00,https://www.bridordefrance.com/bridor/en/EUR/bridor/en/EUR/p/36110,0,0,0.00,0.14,0,"[53,41,41,53,53,53,65,82,82,82,82,100]",1583267805,"Knowledge panel, Reviews, Image, Video Carousel"
panier de pommes,20,20,110,70.78,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Mini-Panier-Pomme-Tatin-40g/p/31106,0,0,0.00,0.19,37800000,"[27,12,27,19,27,19,27,42,100,100,81,54]",1583139899,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
bun roll,2,2,110,67.33,0.00,https://pro.bridordefrance.com/le-bunnroll-grand-prix-sirha-innovation,14,0.31,0.00,0.21,0,"[53,53,53,41,53,29,53,29,100,82,65,100]",1583313905,"Knowledge panel, Reviews, Image, Video Carousel"
bun roll,3,3,110,67.33,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Snacking/Bun-n-Roll-85g/p/36967,9,0.2,0.00,0.21,0,"[53,53,53,41,53,29,53,29,100,82,65,100]",1583313905,"Knowledge panel, Reviews, Image, Video Carousel"
macaron francais,63,63,110,77.8,0.00,https://pro.bridordefrance.com/macaron-symbole-de-patisserie-francaise,0,0,0.00,0.06,371000,"[52,52,52,43,52,43,52,52,43,100,81,81]",1583519134,"Image pack, Site links, Reviews, Image, Video Carousel"
french lifestyle,71,71,110,60.73,0.00,https://pro.bridordefrance.com/en/the-macaron-the-symbol-of-the-french-lifestyle,0,0,0.00,0,754000000,"[79,100,64,79,50,79,79,100,64,100,100,79]",1583716189,"Image pack, Reviews, AdWords top, Video Carousel"
roulé jambon fromage moutarde,30,30,110,80.56,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Snacking/Roul%C3%A9-Moutarde-et-3-fromages-120g/p/33141,0,0,0.00,0.01,80,"[52,52,52,52,43,52,52,52,43,52,67,100]",1583508264,"Image pack, Reviews, Video, Image, Video Carousel"
le tandoori,65,65,110,87.16,0.00,https://pro.bridordefrance.com/recette/le-pain-brioche-so-moelleux-le-tandoori,0,0,0.00,0,18400000,"[64,64,79,64,50,64,64,100,79,100,100,100]",1583496007,"Knowledge panel, Local pack, Reviews, Video, Image, Video Carousel"
beurre sans gluten,37,37,110,72.64,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/P%C3%A2tisseries/Madeleine-Pur-Beurre-Sans-Gluten-30g/p/35430,0,0,0.00,0.97,23600000,"[64,79,79,64,64,50,64,100,64,100,100,100]",1583298002,"Image pack, Reviews, Featured snippet, Image, Video Carousel, People also ask"
viennoiserie française,79,79,110,67.91,0.00,https://www.bridordefrance.com/bridor/fr/EUR/expertises,0,0,0.00,0,711000,"[53,53,53,65,53,53,65,100,82,65,100,82]",1583282341,"Image pack, Site links, Reviews, Featured snippet, Image, Video Carousel"
le pain francais,83,83,110,74.76,0.00,https://pro.bridordefrance.com/10-points-cles-sur-la-relation-entre-les-francais-et-leur-pain,0,0,0.00,0.01,47400000,"[41,41,41,65,41,53,41,65,100,82,82,100]",1584404291,"Knowledge panel, Image pack, Reviews, Image, Video Carousel"
pain pavé,20,20,110,72.37,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/Pave/Pave-aux-Noix-400g/p/34234,0,0,0.00,0.05,2480000,"[64,79,50,100,64,50,64,79,79,79,64,79]",1584616505,"Image pack, Reviews, Image, Video Carousel"
pasticceria francese,55,55,110,54.5,0.00,https://pro.bridordefrance.com/it/macaron-simbolo-della-pasticceria-francese,0,0,0.00,0.01,7490000,"[33,33,24,67,33,43,52,100,52,67,52,52]",1583646026,"Knowledge panel, Local pack, Image pack, Site links, Reviews, Video Carousel"
takeat,65,65,110,78.65,0.00,https://www.bridordefrance.com/traductions/archive/521112-how-many-50mg-tramadol-can-you-take-at-one-time.pdf,0,0,0.00,0,13300000,"[100,82,82,82,53,53,53,82,53,65,65,100]",1583364502,"Knowledge panel, Image pack, Reviews, Video"
